Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15
1,1,1,2-Tetrachloroethane	-3.4629217008797606	-4.0472479390441665	2.6009593255014467	10.534971010273516	1.5482909607276012	15.350390096929846	1.7992061682729485	-5.62469195082176	0.8117192714592872	4.418144583510352	2.394799623289843	-0.1396686846816687	-1.2484376929144818	-0.7944451530236608	-1.9038972072956075
1,1,1,3,3,3-Hexafluoro-2-propanol	0.15122977654790878	13.955400896128989	-13.249302150010884	-14.15069611409998	-10.340925956742565	4.147642847066704	-1.437443321860231	-0.7044061123377654	0.9492512612513396	5.8972645020703025	-2.928579233069195	-0.6620887105487908	-4.3548957748899895	-0.13387232368011082	0.44577096776893044
1,1,1-Trichloroethane	-2.627008081871214	-7.205309365489414	1.488475793109536	0.7411292796761595	2.6601028612329767	9.289943464593971	-0.09293784365396257	9.472470961122301	-0.2819210047726987	0.6483866859434998	5.78269456817759	3.0451188467365977	-1.4027104205538703	0.12850028873106498	7.355793124923698
1,1,1-Trifluoro-2-propanol	-1.2509221505812542	1.340832265700285	0.2832217625489317	-5.515598943797232	0.44173758203788904	-3.2309348864130394	9.119246643532593	6.161531016553848	1.3109452814882987	5.764088696695764	-4.252192967157462	6.8025515881429035	0.9294718293673637	1.0288027556188457	-1.9963015514755316
1,1,2-trichloro-1,2,2-trifluoroethane	0.24442396102565506	-3.2696805947362773	-4.3455784072340515	1.1308262319502076	-3.2725522698343945	1.7876651110117974	3.1884970918116533	-2.0032435583549204	3.234813919770809	-8.402961167378535	0.8706373019942552	2.30387466920158	4.254873575644304	-0.788328107195032	7.389588724110558
1,1,2-Trichloroethane	-3.160520080397207	-8.7236871692631	-4.68489948831036	15.444521689876975	0.17939659113985157	7.709482702227219	6.316323273241011	-1.8001100142890163	-4.033048957815236	4.532102719549645	0.7456446110301321	-2.033964978453006	-3.139034501422244	-0.34812022124765707	-0.3067108851085668
1,1,2-Trichlorotrifluoroethane	-0.5375199731277014	-1.8033125963746295	-7.025936474685344	6.0844353765351515	-6.0945278641186205	7.56725895490122	0.17146394731203773	0.6650306852537493	4.917431041922819	-5.01397866400996	6.804807943504418	5.572357263023989	-3.184434968125501	-0.9062760026509972	-1.2359717096602065
1,1-Difluoroethane	-4.373618280553232	2.603964722446371	9.171979430615767	-1.0087100931581219	1.403979378730142	0.5890662450707528	-2.8733848566854205	0.6305553200506853	0.8580837764391618	-2.3727228990854257	-8.683333434633065	-1.6200685283506555	-2.0705802700116758	-1.5603777628764668	-1.0681823979927438
1,1-Dimethylhydrazine	-6.2864155791109075	-8.000239872347594	0.9841073585169188	-3.550047159407644	1.581047200120579	-1.1097597245737552	-3.040804626765469	-0.1423662304786475	-3.198761730296989	0.7173301294758772	-1.607524651761558	-0.25907734658833503	-0.4179301452617755	-2.6292324419394144	-2.5063403070646264
1-2-3-hexanetriol	-1.489428438666238	6.506002147443916	-0.6225138528371288	6.0139898768054385	-4.104543520527576	0.986337357277819	4.205731034190215	-3.367559209760604	-1.6186119742160943	0.4435329915183205	0.679937524852138	-1.7548449950303764	0.7986335938560029	-0.22251210602821075	-1.333200753876328
1-2-Benzenediol	-0.9938568777961405	-8.527489990528128	-1.2836745177795696	-0.5980827761841702	0.35661768371591424	-4.677605761788639	-0.5290203573733513	-3.908532425480798	4.768139108351466	1.0372834346677375	1.2820473589094419	0.6332555297936218	3.755673166079049	-7.890732310897442	-3.5390392827456862
1-2-Dimethoxyethane	-4.413666563034199	-3.2567821850218173	1.6638793322655243	5.78263778908687	0.9054389545313193	-2.48379423447716	-1.6351986318016603	5.6338279972657705	-5.1041252837732	-3.9568682852023245	3.524272401108172	1.9485169829986846	-5.851294388930228	-1.8457513946029314	-0.6316627001791039
1-2-ethanediol	-6.628696689632167	0.5433848346183391	1.7572850127182138	0.8787900119392008	4.499913692518098	6.566706038654715	0.12812892049563143	-5.493560456541161	-3.8737872536058173	2.627968359004327	1.1727108921029756	-4.5994429347172145	-3.8993784289697517	1.3036813482687766	2.478679525175526
1-2-heptanediol	-1.2296794198067436	10.838053140624721	2.1145035055088317	6.513289758015525	2.403488574016425	-8.024637367878192	1.5152042045943905	0.8846770291836816	-4.099039698779942	-5.084873211146809	2.6334224511994724	1.8132456953778608	-1.4018226129025304	-0.43454372467511176	-0.9337072807642448
1-2-hexanediol	-3.130401017281714	12.008951391819775	-2.2503998560033676	3.171583479399159	2.9685168970862654	-3.1227928688965187	-3.1813452797548454	0.830526445394732	-7.696659544778955	-3.2220855162642157	5.050460557410015	0.6371846829778486	1.253291750883524	3.2209963769512773	3.024258808587708
1-2-octanediol	-0.37155366716990346	12.684993233076368	3.3215195141504426	6.049530239363597	-0.5043408961409696	-3.813221387774516	-4.048721420298892	-1.0691320637132138	3.087225644252951	-1.7311151313229243	0.5276595463865307	-2.2306339843865697	-2.3260301535456693	-1.2839143545848553	-3.7467764177880314
1-2-pentanediol	-2.721173525071273	4.417344916240553	-2.6537247910113777	3.3261103049038248	-0.8300860119337327	-1.0453450050709348	-1.6193325228607263	2.561307272459638	-1.815903957118375	5.280056662144548	4.745410089702216	5.777726789640736	2.4581898165581624	5.339130916313132	-2.3248380290228132
1-2-propanediol	-4.954570389039009	-0.9357806352528217	3.840824876473868	4.064555413380241	1.6748409739057768	0.42682406523711874	-0.41046056009358506	1.1667466334212946	-1.004408519243099	6.685801437914091	2.7607306428165366	-2.659652192563861	5.50741666456943	5.227222745019121	2.178583627765547
1-3-butanediol	-4.129430058816247	-2.532046947119815	0.46169566027561676	-0.690384786792014	-4.13291328058701	-0.5902511425736096	3.4462491277162184	-3.1344242067388093	2.0756478137854537	-1.0418244559810002	-7.792878573906888	-4.7028794068937865	-1.6698068954135827	-5.019964996075216	-0.3313412984164287
1-4-Benzenediol	-1.5763479380617598	2.913644277571296	-3.1693277649960545	-12.610843894241233	7.327930810225636	-3.1468272108153217	5.89532837447581	-4.1214018016508565	-4.8452234732452	-2.6494779584810044	3.9901259712537027	-4.176374697972795	1.1644704736931135	-3.804305099347743	0.6131115304903468
1-4-butanediol	-4.420463589347541	4.462547580493663	2.1224072431473613	1.1979110601639757	3.8807691418031394	4.630820996964549	-5.079366463515694	-5.723954803311658	0.4432258499447971	3.073311328074325	0.6771430394426926	-1.4140329768486846	-1.604207332743285	1.5632961389623288	3.010261012764072
1-bromo-1,2,2,2-tetrafluoroethane	-2.9731353541152696	-0.058897129691367976	0.9007838395056776	5.341990124778396	-5.190487712744619	-5.81333880136534	9.182485051908753	-0.5070463936191827	-4.889146298104135	4.048589896802145	5.957337544236546	-3.495614448600293	-2.4460856963112976	-4.189162896330274	-11.588063797863127
1-bromo-1-chloro-2,2,2-trifluoroethane	-1.7507488155995048	-4.425519429756202	-8.990837816627906	3.9737059237374717	-1.0534811174038696	-0.32345021871063223	7.774373772959633	8.94720190860924	-1.1863496501900672	1.1071982126412476	-4.473741545459398	-5.947767909724588	4.0350937318082405	-3.822845484285054	0.883664631789501
1-bromo-2-chloroethane	-4.685502338536302	-5.560890132652891	-3.8541512794263824	1.6115181054453225	0.5553663780049963	3.3523067876375916	2.303604358296473	1.0351505171074458	-3.6593800459592116	-1.7419878889291274	-5.0961064873013635	0.1280366128687402	-6.900130452069719	-0.01755699944697679	-1.2103146474108732
1-Bromobutane	-3.7935582986821283	3.527483847426449	0.8393836227968465	3.2846828918693545	3.853733567790543	-5.7218765065481865	-5.802651606336521	7.398572007136956	2.1024557692101444	3.653818267612472	-6.403721456905929	-4.692936436467479	-2.737930841443367	2.081063734205105	1.258431432440156
