Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
1,1,1,2-Tetrachloroethane	-3.462921700489053	-4.047263459987812	2.6011191714843735	10.534653987436968	1.5485296888842892	15.349715557122893	1.8012197749491075	-5.62581278353887
1,1,1,3,3,3-Hexafluoro-2-propanol	0.15122977593448464	13.955442585577668	-13.249488870725417	-14.150209257411372	-10.341231891979945	4.149759074573335	-1.4400535319616663	-0.7036731088551479
1,1,1-Trichloroethane	-2.62700808188821	-7.205314222568216	1.4884939827454244	0.7408531894221978	2.660162344895146	9.290508848576303	-0.09227275734533769	9.470475434105204
1,1,1-Trifluoro-2-propanol	-1.2509221503512176	1.3408276809415662	0.28330653826297386	-5.515520048496157	0.4419780554424345	-3.2331450394245276	9.119615690298886	6.16419191856675
1,1,2-trichloro-1,2,2-trifluoroethane	0.24442396090463284	-3.2696462584265946	-4.345677803414966	1.131240766223595	-3.2726749891276166	1.7868115981518393	3.1878955068340695	-2.0012276881298248
1,1,2-Trichloroethane	-3.1605200807154623	-8.723658702307553	-4.684974976104092	15.444569356006427	0.1793309731994014	7.711083473772373	6.315159890995201	-1.7992426781215622
1,1,2-Trichlorotrifluoroethane	-0.5375199732261927	-1.8033040176639488	-7.026056948521551	6.084738057577233	-6.094771327126957	7.566641230575215	0.1711043986854261	0.667110554184876
1,1-Difluoroethane	-4.373618281193512	2.6040202870940283	9.171795510599239	-1.0082169645672998	1.4036073810804182	0.591643160250454	-2.8755520821877507	0.630230815947092
1,1-Dimethylhydrazine	-6.286415579069378	-8.000227960000277	0.9841681312895884	-3.55013460138316	1.5811318579991755	-1.1098770753913678	-3.0401991164374147	-0.14330747229398422
1-2-3-hexanetriol	-1.4894284388534762	6.506032638418932	-0.622603624108461	6.0146466789100534	-4.104569234078939	0.9843664476438478	4.204057144438047	-3.3638771076810516
1-2-Benzenediol	-0.9938568776958686	-8.527495220809975	-1.2836109714603483	-0.5981377381525058	0.35678218394879024	-4.6785185048112075	-0.5288384436594021	-3.9082668197144517
1-2-Dimethoxyethane	-4.413666563105513	-3.256756691829093	1.6638865452525777	5.782853099807816	0.905677899951206	-2.485755310335137	-1.635662854739513	5.637973346181058
1-2-ethanediol	-6.62869668999561	0.5434143772585892	1.7571636692743495	0.8792316207951505	4.4996602213131975	6.567808672504182	0.1267818532902986	-5.492428680848191
