Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
1,1,1,2-Tetrachloroethane	-2.381777490243223	0.909822863791449	-6.563526710145179	-8.465709598642283	10.635942804060807	-9.886999006181117	4.607672456460552	9.044168768453384	-4.800791709654644	3.040534161633139
1,1,1,3,3,3-Hexafluoro-2-propanol	0.94497211540529	11.698668115407006	18.60591491912112	2.459248270958366	-15.022981381757445	-1.6134780425110482	5.668508078630082	4.231434231630988	-9.138737939129266	-2.6836839824964374
1,1,1-Trichloroethane	-1.5873620035673528	-3.737658823301106	-3.3679525387065774	-2.5150045297676145	2.3088863813016203	-10.017717056810621	4.265231343210011	0.7302871666921712	-0.6642277246189112	9.47243705047771
1,1,1-Trifluoro-2-propanol	-0.6719798429367371	1.0669829166468254	4.730632668406496	7.837155371669102	-1.2418326124843124	3.40913251503764	6.733141477010811	-1.9817916563979725	1.6166685476042386	8.298727906076406
1,1,2-trichloro-1,2,2-trifluoroethane	1.1661942309610571	0.3012578660449722	3.728759027083833	-5.858916069575018	3.2204730414739475	-1.0464034857663513	3.383402534279192	1.5502410434603264	3.024326717649489	-4.29267193761617
1,1,2-Trichloroethane	-2.509642257757246	-3.124477590746306	-0.2947616681491109	-10.817556515749509	16.50686637615716	-7.223240962770589	4.6492863267503735	-1.2213459461115401	1.3703590199360511	2.2897905658681603
1,1,2-Trichlorotrifluoroethane	0.32169171563809995	2.429145006794251	4.573648684546429	-9.717665620381519	6.531884848660788	-2.51718272891043	6.924637598166528	3.509411903151879	-3.4565632525709504	-1.03259529998294
1,1-Difluoroethane	-3.807279707536585	3.7116742706426225	-8.10085404265416	1.6224980057085971	-3.057984368368539	-2.608081610107216	-1.9015743819411732	1.3854576249484196	3.2685143134472376	-1.8105139290335284
1,1-Dimethylhydrazine	-5.596690929306664	-7.603774900538749	-1.8780991689665347	-0.34156175681297857	-1.3615245835786958	-2.958493415802918	-2.82162977850975	-3.692228977572311	-1.7971786803571896	-1.7789391369808736
1,2-dichlorobenzene	-1.5441540872770436	-3.0386774465638844	-3.195911947841057	-0.44390421989357065	-2.820482012426034	2.151389140077466	8.884218971550904	2.482889640698233	-1.3999557596217005	0.4673699617605424
1,2-dichloroethene	-4.011848947400769	-2.6731292997046414	-2.655099012698046	-0.4761671866311032	-6.3718353802311585	-1.2298305094905702	-5.024980895385874	0.12705267605429027	4.193861446535552	-4.031022861068571
1,2-ethanediamine	-4.634781916601916	-6.5567979869787285	-0.8360344892650348	-2.500519706784679	-2.6041236435041535	-0.26246872708272306	-2.3041189160607844	1.347906795761063	-3.005855070301649	3.3523630530269326
1,3-Butadiene	-4.202565445011547	-7.951644033857956	3.3570805890707196	-2.924794312180086	-5.944032400646648	4.385744437254754	-3.254349109617524	5.007064002076976	-6.741625560773452	0.42252877542652256
1,4-dichlorobenzene	-1.6292979448430576	-3.5086354700301463	-9.585125652395325	3.379763524527783	5.790880513876591	8.299419309041857	0.5949207474532663	0.5236635208873359	2.163560512384521	-6.358770422814482
1,4-dioxane	-4.407722423468253	-4.974998800121671	-8.087414102253497	9.512568531163682	9.204054766063342	2.355994115907585	1.3496573419599187	1.2933101057908056	-0.7584217672681286	-6.105799441253845
1-2-3-hexanetriol	-0.8691273392125693	9.753795820917842	0.9525270414739105	-2.980140253830997	2.9389750155177565	0.45571928955422975	4.019337191432642	-1.5794247271440682	0.7705158315183924	-2.719535191046414
1-2-Benzenediol	-0.12717754662019468	-7.702453605317001	1.5695778247294576	-2.9891372383020682	1.7413711657053956	6.061418135134853	-1.5072746827968047	0.2777096530902342	-0.5107023782216631	-0.2029181284303623
1-2-Dimethoxyethane	-3.760599988631558	-0.6222076498816621	-4.008476142848865	-2.1313740257011973	2.7580226624027198	-1.951188059570991	-2.8711986049749845	-7.20093216196964	3.1597947786035423	2.1014078449218734
1-2-ethanediol	-6.046939691660815	0.7315534554448873	-2.7643949044308327	1.1318898224882874	1.8413051866031571	-7.122368549073765	-3.057849530193491	5.954396366038069	-1.533747380109592	-0.5722208482643968
1-2-heptanediol	-0.7765242814155753	12.290272947353815	-2.5684447576184386	3.476026032873274	3.740504705159355	4.671885197455302	-4.052387277214491	-6.76019966380434	2.3643905339308344	-2.086574603932219
1-2-hexanediol	-2.5576933717514976	12.812025170790154	1.4868247367682863	1.7645534985617033	-0.5625158685603366	-0.24177618847075288	-6.862920697680027	-3.8572547263868646	-0.5310753299552333	0.15457907462748366
1-2-octanediol	0.08457178320124094	14.705404995209907	-4.579879583418448	-0.3044449493844466	0.23521132174757545	4.075932466686794	-4.231231597769895	-2.398269785613042	-1.3823924015379887	-1.9570419684158533
1-2-pentanediol	-2.1978866392420886	5.953858124124283	1.4496640858593477	-0.18331779383867128	2.881942035574199	2.9724583119336745	1.438259924222011	-4.272926451950619	-8.63942680115467	4.918841895800548
1-2-propanediol	-4.435041194110881	1.1285655725441717	-4.842397148759732	-0.8666520074708471	2.6691919229179697	-0.6366753724248857	0.5963772125586043	-2.054713744296294	-2.202811986540486	6.885695806596111
1-3-butanediol	-3.5083635850647803	-1.3261249433957683	0.566105204762798	-2.538662128747526	-1.618037626005068	-0.7532256822760823	3.667804593611297	0.12109119697451574	4.769286997216222	-5.159359668730751
1-4-Benzenediol	-0.5064276147924182	-0.30850506527205523	7.884985884858443	11.673267076947205	-4.1546687159123294	-3.1594016063336037	-5.194565570819481	1.7633410596950492	5.154202338988754	-3.5014505922241814
1-4-butanediol	-3.809844660927735	5.308881776675012	-2.8834911243077475	-2.4276985621393385	-1.2518803179284292	-2.3582288158535474	-5.267306834178214	6.976391796498696	-2.701391904413621	2.125533768209076
1-bromo-1,2,2,2-tetrafluoroethane	-2.4681106014065852	1.228765917986417	-0.6218151060967381	3.578822962956248	7.103667413525283	3.208064438597267	6.03965515230531	-10.374817332689295	-1.116129774698799	-5.144530048189642
1-bromo-1-chloro-2,2,2-trifluoroethane	-1.1199851689524505	-1.227709865475148	8.283698680839011	-1.811562675992906	6.785652523888321	-4.4641807681159715	5.812260772891661	-9.481381626828075	5.974902840559799	3.1711447745574435
1-bromo-2-chloroethane	-3.721631979698246	-3.9931904674887053	2.649744420133665	-2.9023464455093735	2.2961519281722462	-6.926695942219021	1.7262425663308059	-2.4253930107662085	1.4729170825042686	-1.6761221293899558
1-Bromobutane	-3.3140590682457742	4.811935230107941	-1.5741824346394107	0.529559786072124	-0.8158089379410455	-0.2634063274983008	-5.8074000551697855	-7.0997233218579705	1.939779834142593	5.589570376619767
1-bromopentane	-2.94747190455237	9.402820988086116	0.05699011507819142	4.652856794598113	-5.219616798298553	-11.693798350149448	-2.806708015968313	7.838959205139698	-5.033531195103661	6.207042005206437
1-bromopropane	-4.958192964537424	2.151093051581315	-1.2090989108308503	-3.6935398613030994	-2.8727406497531476	-2.2144331603975185	-8.066563158502182	-1.6663989130624466	-1.1547923336578305	0.7241017720444415
1-butene	-4.9691122632661076	-3.080950478924149	-5.516832713028188	-0.7495821355967566	-3.9569436309408146	1.3687955695724656	-0.3907326235189008	-6.8639403320886405	4.618722283803616	-0.8949599381440748
1-chloro-2,2,2-trifluoroethane	-2.3297774857614657	3.765454493954916	12.955290194825007	0.0709658663569649	-0.21566978490053623	4.055643283216636	-4.352340036911726	2.1274509306268237	-10.079160981820735	3.940715911119158
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	0.8548784662880118	11.43857278298527	13.972491105230933	-9.950036094160378	-3.269198620721233	5.601488306987253	2.6764548292006403	-3.6735520453740533	-4.582047732299915	-0.6178653763536448
1-chloropentane	-1.0753478061049129	4.549771144380507	2.3451687946416486	-4.033971654388917	8.680998005208721	1.4267023943258035	-8.69142703425855	3.6147335006077874	-7.965615612585438	-8.285962079573157
1-chloropropane	-4.340541935016743	2.7506531613704492	-7.495314029450673	-1.5743911316524979	3.1831367827000805	-1.2084664186112666	-5.2417458727527375	-1.0558754945044038	-3.4785049252190876	5.0030732909727895
1-hexene	-3.9133208289919112	1.4019541985365442	-6.462811116662623	5.0924911369090875	-1.4774640283281155	6.904307491855887	-3.5085191571391277	6.0758051686400965	7.399864956391452	-3.661377296505898
1-hexyne	-3.3749013258445104	0.5721843712271399	-5.171603178811929	-0.5604102799930802	1.9094760407368232	4.562967511347206	-6.993060113785509	-2.8223969815072807	0.5463843206058551	3.9568740915459237
1-methylthymine	-0.1906669178151206	-3.169119547507742	1.2632673426622159	-0.6520842281956121	-6.225951637920388	-8.977000798076629	-2.0251231331395116	0.5074662576899212	-9.236365935925718	-1.059360249450098
1-nitrobutane	-0.5875919150044623	0.5000313812389127	-8.889476944139199	-5.7551096818024545	4.611858485830187	2.5294947667915073	4.681952830904162	7.416373638391504	6.670360520644419	4.900350272158366
1-nitropropane	-1.0606637643397125	-1.0904487049906904	1.0068938773505431	-10.475960761592741	5.012829384236372	5.936205497637363	-3.2716911411732745	1.2407707226296674	-1.6027530075410072	0.6648028862836629
1-pentene	-4.2408379603183715	-1.3492468253481984	-6.592607809905204	-5.015526547376258	-4.255559611293722	7.107121369819614	-0.9878669536827517	4.154095092149961	-2.5078621512521297	-1.9378700840662462
1-pentyne	-4.82146936583319	0.2902183416794919	-1.896772030985383	-1.478306934199669	0.09491073689561935	2.0783306513208037	-9.19103707320336	0.6835636928834025	-1.4394596236236026	-1.8692423684221549
1-propanethiol	-5.079648118460137	-6.533282302459625	-0.6817008017160555	0.04449826892406233	-0.7370247901940422	1.0705218474394742	4.368897229557261	-3.9580244510898166	-3.1549483557374454	0.6562419341874568
2,2,2-trifluoroethanol	-7.90114000090515	-11.843049229102139	-6.490999449266943	-3.495095598362579	-5.519632809190023	-0.961081413911973	-0.13244426403609064	0.2153234068021067	-1.0958687732555648	-2.5022162394087157
2,2,3-Trichlorobiphenyl	3.6956251203204427	7.303159975971061	0.6102477659764771	-0.08747977570020117	2.779618330350734	3.003453111655758	1.688762673682442	9.279182207474689	6.608438260841224	2.5326665662114003
2,2,4-trimethylpentane	0.306216303738744	13.085450630708419	2.7418285741431823	-9.454024571490066	-0.9237266028635053	-2.417402564010195	4.586366662783708	4.545541062462773	7.554008058984004	1.140340151282605
2,2-dichlorobiphenyl	2.4045336131861634	2.1859268832649064	1.2099113458247392	0.9113638416898246	-3.8103319385477206	3.0962804604484764	-2.468064741151235	7.644652796356148	10.730355073075502	2.6329686215741943
2,2-dichloroethenyl_dimethyl_phosphate	1.5023929639098026	7.913702016957764	2.120486923427694	-6.761114554623833	-5.178078701296187	5.020567003229498	-1.4622158084234196	-2.184759143883534	7.588494193770634	-6.92183689708419
2,2-dimethylpropane	-2.043666484653415	7.670541280047569	-7.507852591830021	9.511129127578435	19.445345404659317	-4.245799204282238	-6.04851823144975	-4.279474859641451	-11.598461459795965	-12.011163794516326
2,3-dichlorobiphenyl	0.6065107271008319	2.241953110755199	2.1568859954730666	2.1783071110161694	4.42941462670954	3.0067130998457308	7.04846496167397	7.355969896113496	-2.212617382357781	-2.3716141465748364
2,4,5-Trichlorophenol	-1.0864523916606992	-1.8328825824886676	2.2730676802976264	-1.2123305109133953	2.7925160299701526	9.74432304773774	-1.688501653159709	2.15339181235227	2.0789930898357474	3.341591042254561
2,4,5-Trichlorophenoxyacetic_acid	-5.08459402489774	-13.45718659827458	-7.213971778356228	-3.712660238125107	-6.534730943469367	-1.2899279625316857	0.27574444655818653	0.2615322093012266	-1.7410489042420219	-2.9007538052187174
