Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18
1-2-Benzenediol	0.3607600593176815	6.772149127578142	0.9903655543771647	4.669163039138861	2.356055692311466	1.0740420105685329	7.2915434695039565	-1.8437669877304355	-2.1655918016256086	-2.9491995397676374	-9.580443519627893	11.55932622900112	3.681064587985446	-0.5621268856693297	-2.9378063447010074	-4.79735628022421	2.8678145848888863	-1.1308325890097741
1-2-Dimethoxyethane	-2.753260447490722	-0.9733507231972416	-0.4099931490254967	-0.7015369327175309	-0.27628558053543933	-3.1300301412161597	4.540084904952265	0.2842962988398837	3.203594752020501	5.396828616687645	-4.72453848063883	6.017476235471114	-3.646904739328537	3.863129088313244	-4.235706314063315	3.661506746031957	-1.904832559411497	3.8436368048698317
1-2-ethanediol	-4.950675239673637	-3.9642318898226034	-1.774937784989567	-4.016741534750615	-2.7286278383898597	-3.211508533007842	-2.238312875267822	-2.6492861854566883	-0.2576774992645179	2.2019465154970526	2.881317693916723	5.324287593897437	-2.9027143935992767	4.278417794164228	1.8304199041817248	-4.808066626042543	0.2667497375080039	-1.4446141775496342
1-2-heptanediol	-0.2119230015726663	1.3710932477815647	12.759628199751193	-7.718068743545206	-1.7437269422714083	-1.5071705769878203	9.29913019238607	5.244240521176628	-4.928268680902678	5.595724938308965	2.1092995017859386	2.8982551573434296	-1.032499787560167	-1.5137959279867286	2.5395655611802415	2.3609911066871714	1.109488250794787	0.26207995328555767
1-2-hexanediol	-1.6287616499370852	1.9728981071628926	12.097108516239741	-3.999351989258748	0.07895153331213876	1.9264921277200564	4.646948007292213	3.3122514658029525	-2.4156900104477126	-4.5964408395102705	6.259169944248983	-1.3894767281291835	1.394287245878166	-3.4980446650154353	7.9630024745997865	3.5621781516948423	1.008360286480309	-2.1408495566000028
1-2-octanediol	1.0424912850465589	2.2549040858575515	16.331722146161653	-6.327911242694097	6.982402532469356	2.205894507368076	4.714877868994386	2.1248619692699213	-5.412595144697518	0.1247171116980983	0.3602854469171258	3.99742206206149	-0.5539090993625998	1.47603634875254	-0.9291133134184048	-0.674407306456277	5.037325572513518	1.744521586118739
1-2-pentanediol	-0.4535204192418775	-1.2607295096814517	3.40261214298264	-2.5109310995543015	-5.240466704103039	0.24019665172438578	3.9363909781820903	4.85797664316921	-4.4695531290742485	-0.30153659158971596	5.909328023253295	-0.29322700050839345	6.007516299846915	2.3119120135511393	1.4322799898397744	5.063349858469625	0.23518129216555103	-6.539235389114912
1-2-propanediol	-3.798062731632447	-4.360563019212462	-0.8853824795750244	-2.960544446533145	4.526139720389064	-0.6506390639921662	-2.735850719021406	0.7453121690684057	-4.141352267805363	-1.751830895367685	0.5422028416656876	1.4399855309091951	6.613686713922106	-0.9194077072666672	4.536572679247598	3.707344141214657	0.10211678835770137	-2.089250405014881
1-3-butanediol	-3.2787918432902075	-1.0769514854564002	-1.1579908455844645	5.712531292838734	2.379731959751876	-1.9038242155681502	-2.656076900166807	-2.598555985699035	5.417526155902148	2.783740111560901	-2.4573444407662914	2.359828162253362	0.46768371290250493	0.828704388325427	1.0493002176461956	-0.9569129008702736	3.732024745081023	7.104096157073954
1-4-Benzenediol	1.7735247480407867	11.069821907108034	8.283417655740516	16.503987138019003	4.609846547533613	-2.860168069718776	3.119607957078036	-3.141308449322947	-9.826020897085677	-2.9179636600538226	1.3746205228471595	5.987764345648713	-7.8873366968868455	-3.2543605629163364	5.292077413441722	2.6227273789914882	1.5147461283223522	-2.9472623443622514
1-4-butanediol	-1.8652998738191255	-1.745540535081085	1.6696436433916664	-3.2703404935115308	0.2361684586446827	2.568154913583775	-1.4023844257659788	-0.9218261929569332	-1.938118841257653	-1.6619704145380256	8.154950419061203	-2.072267553536491	-0.5710408569259389	2.3541934221480862	2.1329609800825464	-3.137821247846955	-3.5697763644787943	-5.809199746941795
1-bromo-1,2,2,2-tetrafluoroethane	-2.385062826917077	-3.2488628435865583	-1.05432144067801	-2.576316224651053	-3.7201285244722886	-3.471382622885841	0.6540232838520103	9.587959885496009	-1.468541268470605	5.119975095961165	-1.364251105479176	0.2146819007261774	4.359475473667532	-3.277571214758808	3.6858667513515266	-0.28264092646620437	2.9112307797905492	1.8335894500680936
1-bromo-1-chloro-2,2,2-trifluoroethane	-1.775843171714814	-4.328434177727845	-4.471305827317798	-0.4280198457271414	-7.685709914939744	4.1144205310260435	-2.43582260737793	4.852134873328445	-3.168185631921989	3.2084098439807818	-6.464081241987351	-1.7498607164997209	2.813781534259603	-0.5591082657917968	4.048091933828656	2.6479922954235215	-1.357446551747969	6.3096959334826055
1-bromo-2-chloroethane	-3.5189829307140594	-3.858321160250783	-5.182452582219128	0.7746823491579715	-4.0944789841253435	-0.18191500200590202	-1.4987112027469087	0.33965698805468064	2.079995072447762	-2.2659608645052347	-2.6689546629185537	4.541007951778063	-0.011715979183536115	3.8101011892061245	2.5082725215900874	-0.4326067868969362	-0.1291612263157593	4.3925129988731175
1-Bromobutane	-3.6154209840130767	-1.8196801436306995	3.8575355187426843	-8.651723858149143	-2.497515753142412	1.1616731280412471	3.531304099709622	-1.1575292617577206	-7.37822614586296	0.9100689381473293	-2.7097412731476305	-1.763287071974686	-0.5102014414791536	-2.2108973202318998	-4.100692870024035	0.3079839054879622	-0.5627517583135621	5.859305150100367
