Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28
1,1,1,2-Tetrachloroethane	-0.280648254227369	6.376374810781666	8.957945863693961	-0.4062465604023905	-4.33270869245866	1.8247820046768801	4.748737373894532	-2.8537714535348053	-3.22805355940116	0.6161904974544281	8.33129568395703	-0.707642693873488	-3.7334930202404246	-1.6148275346025556	-5.266299916428032	3.9291970916706567	2.936489028202342	4.347436183412931	4.230862391371848	0.426665451107252	2.5872134075100237	-0.02937730346798139	1.9161964862093415	4.554292628471934	2.200591337414702	1.9743697811110799	0.1423277576042432	3.4999948148187396
1,1,1,3,3,3-Hexafluoro-2-propanol	-0.8412120825366569	15.228849841573032	10.108062414632775	7.490193939007941	13.926251431230444	-3.2931328924717658	-10.879296828185067	0.5517425185621869	-1.5960859299557777	2.864002476836033	-4.894650069706067	-6.524248130009556	7.751389278530143	5.668975958128391	-4.859529610244237	0.6298378085265122	-2.6524185715969812	-3.5153350798233762	3.937710670106394	-2.0014251841496367	0.8659084738197609	-0.5226250670050575	0.4427662577516946	3.6807597001771657	-0.7760760988093157	-1.2086324139823037	1.5177770325347124	2.406718779093938
1,1,1-Trichloroethane	-1.6333776392817005	2.598083124337493	10.52820167879091	-0.6162824321081567	-4.280809354313376	1.5468843893368929	-1.4312472062733506	-0.6300236545310944	-1.79792389984834	2.6614907337899223	5.531979303223789	1.504385851549277	-2.9515005618481718	3.8138925690491465	-1.6014654221755698	0.3758216505576003	8.387443788263026	4.998291497041481	-1.073613678529731	-6.393671150427161	-2.562754492904408	-1.5674016796832873	-2.337883760699447	-1.8332156938093627	-0.9098405794208447	4.842515263756878	-0.9359708195910825	-0.510559764924063
1,1,1-Trifluoro-2-propanol	-2.808277960133791	14.116310664668314	11.3272845359583	0.15833270246750067	10.660835813734137	-2.099599516290251	2.5024271432353946	3.1415595001926073	-1.9462816308573208	2.2773128014435144	0.40788888835215786	1.7505730438959988	3.9314515158859	3.035205381979904	9.818028810567855	1.572277438221057	2.04813835098247	-0.2356026721961119	-3.795173747699113	0.9220813495309805	-1.5049176806128426	1.9825738632469478	-3.892491309694962	0.9518128691609214	2.3852868445417776	-1.318843115076066	-0.5909198984577487	-1.5520507219764081
1,1,2-trichloro-1,2,2-trifluoroethane	0.8657923505002377	9.51040647551051	6.3842849085874676	1.5627190279998542	-2.3833571583318007	-6.639222268022353	9.766742215075556	-10.787466870976958	-1.4862872064641754	5.70352447356339	-2.0412683072165914	-3.945809822616624	0.7757134467113102	-0.6723542043310256	2.1634584494507276	-8.194724215422523	3.457027126066074	-0.12752931020867767	-3.904929031604876	0.1255603554926492	-5.660792355143804	-3.473332078706004	4.47641234793265	5.110482750641718	-12.78130136860243	-0.13447527614481453	-2.272054033193184	6.325626328411792
1,1,2-Trichloroethane	-1.4457036010852562	5.114976650476688	9.37461566673693	-1.035097878055739	-5.766003193701644	-2.387160940525838	1.7894278936847254	-3.1933854745926378	4.457074360868177	0.516358488836277	10.966381203083559	1.752660666580063	-4.658692004311241	-1.4151768440369554	-0.4258246725090048	1.3505976807012021	0.6136604678385751	0.062265008880517704	5.09548816272111	1.3622793587439548	1.1242242395056905	4.854159303285057	-4.5508396007297085	5.296025267446046	-0.9356740317975412	0.652910783381111	1.049665627283034	-1.1918253874747222
1,1,2-Trichlorotrifluoroethane	0.09695439246622332	8.852841387848907	6.438391450562192	0.8918387177410617	-3.4955892934204926	-5.402111012585609	0.7340399487061291	-7.273471566086597	2.8417208932969737	3.0643402612149555	1.8465427422875078	-2.450641339976036	-4.401333599388097	3.4500544225988317	-7.844522577165107	2.5928041826521384	2.9495706678895437	-1.267855376990288	-1.3075123488735996	2.581945445971961	-5.032508927734617	5.272250254774869	-5.9188860039549525	-3.318761634819589	1.7053028880598258	-3.0715253689860083	-0.4051454666797326	1.2126856130059371
1,1-Difluoroethane	-4.544591247742944	4.1645225449917245	13.337470487059921	1.3277764590168812	3.2434701874366376	7.413066920138884	2.2323923187258186	-3.362185644718641	-0.5517767909365243	3.8192403696993322	-1.1518944827264839	4.537659959817493	-2.5064244009168477	1.5619156711801863	3.3947984069317867	-3.0863232757681436	0.8752604735377255	-7.490608076970346	1.1603007346779906	0.6801319498674187	-1.9173186679980083	-1.8456214755614138	-0.34658751163144813	1.9637663065302737	1.532561439620416	1.1375278323829034	3.2098079972442966	-2.6526710647131293
1,1-Dimethylhydrazine	-3.4830991684778914	-2.29313782882611	-1.360447180517762	-2.697345435120355	-6.880106958316527	-3.8909508717995096	0.5083971028221869	-1.3295793837465595	-1.3036947641923462	-0.5720327545382791	-2.6357476280961896	-2.68959668781718	-0.491316360798397	0.7015562950234491	4.189411833274665	-1.0157002762236864	0.6770312229136528	-3.8693324618293286	3.0444979721766643	-2.2947014735481153	2.368577758215722	-1.6954308532703735	0.44455295668619255	0.8879193003549625	0.7801903799146944	-3.034807107451364	-0.20225552547959474	-1.1499418320852082
1,2-dichlorobenzene	-1.3810681308760366	-7.945857363558937	-0.2542700833277271	-1.971337555097033	2.8463884324237894	1.4554949205194891	-1.8258834574969494	-0.9922511868778825	0.9824262031233312	-2.965131512910372	4.39645804598861	1.4735818161610994	6.905246307486964	2.398845668930165	-3.743673097361493	3.5314513759828228	0.32874318594442986	2.7620029847870065	-2.8458560507055912	-2.192987360553014	2.0983545278924116	-3.0948097430075765	2.563666884356667	-0.9901671689774943	-0.6103260349282587	-2.885548130349211	-2.101349461060502	0.6890522504397686
1,2-dichloroethene	-3.7383536744657992	-7.29409106037579	0.5942981035951156	-1.7395159660073354	1.716978980731279	2.7646033514927306	0.7939942449923177	-1.2075921776331693	-4.12659845174974	-4.163842569105982	-2.2898519127739365	1.798271594451753	-0.41544922379562726	-3.426099213577856	1.5283274040607948	-0.33662319088754944	-4.404202319096339	-0.7196398543148107	-1.0625273452117519	-4.623083431473561	0.45765808647925404	1.1783203801114006	-2.246651790204308	0.9140869425727001	-1.5774601223546345	-2.7631250982717592	-2.8743800609733943	1.9700528272154576
1,2-ethanediamine	-4.689428607971695	-8.335040415124508	3.149122364102859	-1.4113070126514502	-3.2604182466620992	0.6817885021637937	-1.5768357415484138	-2.096185741802192	-0.8301480915798156	-1.126255990288709	-2.7382060215974224	-2.159872569509627	-0.35861854588102327	0.18664818723835627	1.4188361072774816	1.3128705905675475	1.3256148764075049	2.1124948100799448	0.3117101217024343	1.6276965745828296	0.30077651497687774	0.09761951086633235	1.24790444169297	2.8862133271644357	-0.7845293907679387	1.3398234948026086	-1.3735808176289348	1.5045146027259537
1,3-Butadiene	-4.261683353857954	-8.277777038554415	2.062792454597505	-0.5402805039212594	0.14866428412091268	0.40961251145316774	-2.9449014897241845	-4.15170601471333	-2.264096370398049	-1.412581028945676	-5.971008462478172	-1.3791852652298646	-0.15833582617688274	-1.784321492622436	1.282666312320939	1.9465232874478784	0.6003527037935208	3.04885281224893	-3.314893547905581	5.746691071843104	3.0467621399726132	-0.8078594276386067	-2.5055956760764166	3.1665845700311324	0.07725740313916912	-4.463324725598793	-0.5562508066308098	1.5171237873992893
1,4-dichlorobenzene	-2.2714761837633173	-7.971396651222555	-1.2157762308795064	-3.015312990837734	-2.4925431064518473	3.029390101974957	1.931788467993883	2.3892664248729565	7.230821378459785	1.4943353263058443	4.168974962161698	8.24689758717984	4.824894211073695	-1.3203937836357575	-4.469051870117108	-1.8203942404628541	-0.12716726832491165	-1.4743035093365073	-2.3631197137765096	-2.7340788928656097	3.3245967047548572	-4.984898645790909	0.03037377348808776	-3.7422369630648737	-1.8122043226511473	-2.1580688626961826	-1.580697372235422	4.503492076571325
1,4-dioxane	-3.8835982079327453	-8.313732760253032	1.4866291547720576	-4.602909981415348	-1.234486623873901	2.1672027755811247	5.634419052294533	5.995260777373401	1.5887770674972632	2.8173446573457435	3.5167910910022315	-2.3130040500450204	0.3377507310575906	-1.4769754583152308	0.7350212060682415	1.3256289642406685	-2.262385585791303	-5.055534732113581	2.569075513733108	2.2351383810353416	1.3676885553130214	-2.9027461492852713	-3.780588455171706	-1.3517980605396531	-3.3374989234180887	-0.1499668428399965	-1.0931899425913139	2.57174254816055
1-2-3-hexanetriol	-0.24322910368645462	15.510216795802895	-9.542554636376561	0.4149248347885683	0.9895496815634435	-1.448805048944091	2.89146248565935	0.6580777459728104	-0.6257293025156492	-2.7695376709806694	4.048687520398555	-1.1541484843927468	3.476024688305887	-2.0641466360260754	1.4404980578075544	-1.2481283863880988	-1.579002014064341	2.990805559385118	3.030316225464218	0.9728129250457107	0.7772555501930742	1.874307240790947	-4.643796761971482	0.4159264110097042	2.0785771474972203	-0.39685452314805225	-1.3663308603951636	0.3749428899582312
1-2-Benzenediol	-0.5313281324460492	-8.267039535346186	-5.108415244841985	-2.339348066320098	6.08837131977075	-4.659596207922218	2.3116732410856677	-4.229099182441358	2.9133091390716763	1.4538672745656955	-2.257337331462917	6.359583867078739	-5.332195123398794	-1.2608408765754449	1.756107901486752	2.3613924013993848	-0.17635311204046752	-2.056656804621318	1.153359163955631	-0.3702011768128777	2.8348934878317475	1.604705594863039	4.2183136436913555	3.834928841451849	5.019052296958555	-3.5118220933627153	0.3877229940613517	4.064213539969652
1-2-Dimethoxyethane	-2.7857596772734303	9.212983338142438	-6.188319613210325	-3.9403940480040034	-6.539206966697596	-2.093967338451502	-0.682578533901686	-0.6879425375124486	-1.2142334747656551	-2.192230301890786	2.8838399940360024	2.326485217086513	-2.8971756367815527	0.4955156399184339	-0.9196023700859302	3.7452362856002948	2.364613151880298	-6.936103976167348	-7.455224524870912	-0.0382170284870202	-1.5964581164834457	8.171746229854085	1.2222746544379077	-2.2884236701783895	0.9799132224537193	-3.3135394750084464	1.348850104982704	0.6365451254492632
1-2-ethanediol	-4.97284926816971	6.001196623279334	3.1165530533014736	-2.612157452746156	0.002860406603036216	3.737939118053077	-1.6071585666853243	0.5430678606478629	-2.9319918377349787	-0.8681255363038275	3.724729281072568	-0.8908834996040162	0.7029518789747635	-4.6514453100036635	-4.804606622807296	1.7904871951678405	1.5826125650420066	-2.6008756217209164	0.424729985119214	0.02201863378069612	1.6272744829614987	2.501364252614291	1.8647617189540944	1.9894893589978522	-2.8693221016006505	-3.8323601463696106	5.1085956672724	2.4736536972087904
1-2-heptanediol	-0.7897544136817043	18.63886034368566	-11.996710906897524	-1.7475182145673815	-0.2238556723472085	3.709105809766052	-2.4257020612791504	1.974256663241511	9.020523474822026	0.4827189285984262	1.5392785097516863	-1.8603503066335212	0.93229471423498	-3.05275345447969	0.5083865654673817	-2.150531276013292	1.3162210292777696	-2.077323421660818	-1.279091126132979	-0.5111655766168575	-3.2219960427925693	0.9977596677796653	0.2133736915542304	3.770163088449359	1.8083649165563669	-3.5745433337586157	-0.17225796262768525	-2.0351389008809644
1-2-hexanediol	-1.9163331989954655	17.142714491189203	-9.20014368868836	0.862167133117803	0.25261247862868924	1.4878532174965118	-1.163264735253629	3.150241841025883	4.082670100008967	0.3653525994627192	-2.681892672364256	-5.770345029108716	1.9931688224283348	-5.496576779542446	-0.2453544041401645	-2.7480500071862375	0.6265873858045109	5.689041445032298	0.24740480360706232	-5.1991985253087325	-2.5538288954075243	2.5798492852425903	1.468752915040034	-0.5715976388744709	-1.4350527982901433	0.30061655138972954	-1.0762809976448182	0.4485855118325033
