Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19
1,1,1,2-Tetrachloroethane	-2.381777490424572	0.9098395093086797	-6.563455565475952	-8.465406061327279	10.635399540534936	-9.886677417199957	4.606508073158965	9.046153051861541	-4.79205967785773	3.061512299705181	-3.3642716916126574	-0.457290971160851	-0.5914540719356759	-4.571005979069951	-2.143709295933339	-0.9537397884202585	-0.6654951427338435	1.3731335781986316	2.9155858173460856
1,1,1,3,3,3-Hexafluoro-2-propanol	0.9449721157826895	11.698670110516316	18.606053443105434	2.459767479929748	-15.02298814055799	-1.613997639894184	5.668205226441688	4.22898376541501	-9.131100633750705	-2.661873110456424	-1.6533845164922865	-2.8127807373966367	-3.096852908957833	-5.704958310983927	1.115913445955528	1.506773879061857	-0.5446887609456701	-2.0375016589567636	-1.3585472473017233
1,1,1-Trichloroethane	-1.5873620036529175	-3.737684723978753	-3.36811840821667	-2.515628934579359	2.3094577580187594	-10.017629508662129	4.266756195737294	0.7298264010086082	-0.6806320501520211	9.434404995775479	1.4194460457260294	5.399587670367277	5.404816445013998	1.3791904402764232	-2.1037971069303416	2.0005078526163804	2.1710336214143604	0.6544461630364795	-5.442376885004198
1,1,1-Trifluoro-2-propanol	-0.6719798429119458	1.0669633633145854	4.730520624149982	7.836863991755362	-1.2415258675993053	3.4089880985921313	6.734484574190982	-1.981822505459659	1.6124050500211033	8.28351268433004	-3.1107450016920666	-5.468092577831827	4.599356931803826	0.9646358233175572	3.0687155609757366	2.919596314390999	4.1507807968621275	0.8533536554506602	1.1098091299493729
1,1,2-trichloro-1,2,2-trifluoroethane	1.166194230983797	0.3012519126543015	3.7287295382099543	-5.8592173479990866	3.220882323490924	-1.0464203704944135	3.3834468571963843	1.5486938556060355	3.0107934193822725	-4.306159410903557	2.6125397285267358	3.928528136676763	2.0141890093245767	6.965585753620344	3.662872349732152	-6.169202970268863	3.2999082921467155	-2.433814101472741	-7.65067220414045
1,1,2-Trichloroethane	-2.5096422574616692	-3.124446796310486	-0.29470007451730657	-10.817267577016429	16.50717525469489	-7.223907917104153	4.648307258236902	-1.222934701936671	1.3781550652026726	2.3075469780621654	-8.991793468238674	2.2168886424089926	-4.243882767244093	-4.104899947574915	-0.06375929166891664	-0.7937975259918306	4.665122453104661	0.4711199365019932	2.8232475380574
1,1,2-Trichlorotrifluoroethane	0.32169171541110925	2.429134485304597	4.573368928395681	-9.718479974638068	6.532352996945444	-2.517604131028478	6.92687603594009	3.5103208221763773	-3.4646578702743263	-1.0905975038548177	5.187238484303533	7.741369422121662	5.524410704944486	-1.6661665887396606	-0.5912736386818398	3.1862609178931556	3.196083203242005	-4.5181490032710085	-0.9303945905444245
1,1-Difluoroethane	-3.8072797074261495	3.711696605633389	-8.100850783378053	1.622694535494671	-3.057902319831684	-2.608016043421095	-1.9031733355469505	1.3822658930183866	3.2628876633615636	-1.7914475005484591	0.4134727607592422	-9.303278604635441	0.0998286584163915	2.498327754873951	4.098476403107566	4.300497180522173	1.8664719906144842	0.610229809889916	4.786503876842286
1,1-Dimethylhydrazine	-5.5966909294661535	-7.603765184567055	-1.8781908636799909	-0.3414706116807313	-1.3617962339879703	-2.9581176398355913	-2.8222112171070153	-3.692522208386965	-1.8007522550940254	-1.7700616482467726	-0.7297074097001404	-4.184962891884283	1.3351373275467868	0.7544327471416246	-0.07374832632571147	-1.1246011361935386	4.875084434821408	1.0902496963061654	0.27444542088284773
1,2-dichlorobenzene	-1.54415408727743	-3.0386682517101105	-3.1957170294602	-0.44297561271474095	-2.8214932428275166	2.1509270769827458	8.883357704940467	2.483828538376685	-1.374490400217798	0.5093509635275189	-0.3978691765377307	1.323256482100577	-2.6647614318149473	-5.322711904394551	3.1067476562132863	-0.39811943000235217	-4.25121689050508	4.344697147492393	-5.826312665940797
