Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19
1-2-heptanediol	1.5541109986579624	28.142452274499966	6.703439492401031	-12.612796862523094	-0.23227334031058475	3.036240759954097	4.577645923107379	2.941881596342335	7.458606681017526	-2.3719560180318537	-2.8613037671441313	5.57099953303854	1.1193650879133246	-2.4456382216948955	-1.2923850016296152	-1.7495509960523976	1.184469410164647	0.9682494635604808	0.16639109331344082
1-2-hexanediol	0.2941610928256681	25.83126250423445	4.628004967730214	-9.322282539296605	0.35939785157213333	-0.44847927261092935	3.628417351145566	4.89206526951153	4.435348217383816	1.5092886824122311	2.62867577861245	0.032421908232743366	0.5743850974265117	-2.170632077117574	2.2627735452097673	-7.177206810656299	0.801874465738626	-0.8411804435417988	-0.23286963189244728
1-2-octanediol	2.975364714517164	29.25934653169615	8.789111398716335	-12.843014987779464	0.4531661553229862	3.990576102858447	2.0319458693474117	0.8094887156480819	3.0144186949139353	-1.7689132512344745	-3.723220322293566	-2.3948321568488566	-4.392233473200206	-1.0481828810754639	-5.271759671707813	0.43193107553376614	-3.5624059012300218	0.9614545918551978	1.2698378453491617
1-2-pentanediol	0.630673546648307	21.57317331017192	1.27171925474868	-6.6637395785330815	-2.499077652807779	-0.8589894143034673	1.5163967497660438	1.3892688100748436	7.024326367398687	-2.6464041312655566	2.317887610291846	5.435669776220831	2.248501542724511	-1.24329770457718	6.095806560439375	-2.737367776710493	-3.561021036601313	1.0895952590536373	0.805251765889836
1-2-propanediol	-1.97899383757013	16.09412726408499	-2.6256807850602377	-3.7280686723936083	-1.3792881718900576	0.9677838989149053	-2.7760056687673837	2.115781708906341	2.112533962933831	2.1460909521592404	0.6669808787371503	-5.033102523476436	5.36139408606959	-0.6107229209485194	1.0386296121858727	-3.7524813229813967	-5.1014011149908445	-0.1880510006412861	0.3207861314416224
1-3-butanediol	-0.7218733672191724	14.864894664242737	1.8710310895380184	-7.059127094270946	-0.041831154081152226	-6.931816867876818	-4.265500949620548	2.768130753276399	-4.564389548752088	-0.14266592260397093	-0.561149593980524	-7.828327570545432	-0.6423249234684836	0.4654221785150231	-0.29957186654094503	3.265765546687148	-0.7981029593556576	2.187602546330161	-0.9004615185053293
1-4-Benzenediol	2.933693711473568	-4.029150853721716	15.174207031822055	0.532055501267309	-11.43876299081853	2.2690587796871258	0.5843127619413183	3.0308144012704408	0.4714242282648179	1.2978720059134974	5.352908394327135	-4.270639374209259	-1.9788826707723377	-2.681642130546207	-4.1874159580239825	-3.3171594494356147	-0.6964772025233927	-6.420645244710909	-6.0227217658233565
1-4-butanediol	-0.7290716552774603	19.572883215898393	-2.7829662568176006	-4.152624460073299	-1.7238363186260537	1.8556673418645595	4.17332689530017	1.2345840756104016	6.602970984325862	0.2848310987988013	-0.09808774938816861	-3.810455833393643	1.6541925005897706	-0.04407635401248882	3.5527661764743836	-1.4889028093647942	1.6084815406576995	-1.876413135153073	0.14293095729723956
1-bromo-1,2,2,2-tetrafluoroethane	0.7664946246805652	12.300023875276214	-0.8868515469344119	5.419803960403393	0.6965872184532511	-3.775932609119163	3.81161744820081	2.6407204393949475	-1.6874171705171856	0.13068816154466087	-2.6615453379724427	4.260636679848893	6.000188946096206	-3.181816164048509	-0.49478581109681974	3.7525273956623946	-6.307657744320866	8.320369117848273	-6.3628028991911005
1-bromo-1-chloro-2,2,2-trifluoroethane	0.17491252608163302	10.2579505297983	-3.824291563194765	11.32964562602524	0.22389093328955928	-3.9964134014219406	-3.283370169875105	-0.5910834138106584	-1.600405625529488	-4.639081776200551	-3.0758804959602246	1.6068727315355869	5.143752515756301	-2.2185564596622775	-1.5248091128904442	-4.959891850053974	-4.51206413118705	0.46850364936674344	-3.520226339037807
1-bromo-2-chloroethane	-0.8212645614956604	12.206313032755803	-7.856552474211224	7.654757450707929	-2.7136132081929003	-2.9277627207686807	-2.4068418745410787	-3.1911135720842805	-3.1915199662867804	0.2190936784435454	4.820293422508962	1.8655983311562494	3.689076086086827	-0.0390812234656397	-3.1603866475342213	4.277563018148856	1.0345605316142956	1.7731827515133314	-1.446002067510331
1-Bromobutane	-1.3507956643870265	19.9296146597335	-5.062080763000798	4.3657136554505955	-2.3503057301483308	4.820642703266964	9.645830013239184	-9.951458227453884	-0.5462704431233747	-1.9219055723504148	-0.2970404743573662	2.6763879744813415	-0.49634301261012453	-0.42044833586802993	-6.424510783746603	-1.196262704228653	-1.6607590870405717	3.0281649369390053	-0.2788712488069848
1-bromopentane	-0.45418317255412066	22.69612430496996	-5.778375981802636	9.952282440244762	-2.412968012330271	4.580906120246165	7.079746806561424	-9.364131680341501	-2.3968307121582617	4.532085722024421	8.423672760457112	2.0223561658065763	4.47794563894612	-1.4427068654147959	3.865689589764889	4.037156021093352	1.267654514610361	-4.965186614175746	-1.1723799101441288
1-bromopropane	-2.385945589548642	15.606836288993858	-6.044001056914046	2.579869917982834	-0.48069985088067607	0.5527267020901919	10.586414779565846	-1.9455093709258646	-4.041958351485479	-0.4008823604544397	-0.6529329560536586	1.9799994713914089	2.7875042066998	-1.9255558604558949	-4.715459051442868	-0.7887203045092751	1.9297688595590454	-0.9886327524403805	1.9067630121994876
1-butene	-2.667089482265363	9.324554633865857	-3.8033914542217384	-4.793263763938732	-1.174855783154129	-2.012023580907292	3.3864263970453483	-3.845735514894785	-1.5363446960115337	2.4120945337987174	-0.5359508899362277	-3.195135939290821	2.525151404675727	0.985755610877005	-1.3625084062672088	-1.4160272247283152	-0.6601779087687288	-0.1379393471870375	-0.07365071860162398
1-chloro-2,2,2-trifluoroethane	-1.5188063742755489	11.702310501288661	-5.771009700627819	11.846753407967807	-5.054775569964197	0.31562292128246405	4.529035387609437	-2.8154746792834664	4.600029162829393	-1.7335234990972803	3.8360343423656653	4.1725455528530455	-5.872542623636514	-6.551401946267244	3.658030547600424	0.30490397489242504	-0.8068740001509643	0.6734564312944677	5.387732652831053
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	0.3679041699190983	26.940289343011045	0.1741674500853586	10.830955832407756	-5.168551659402278	-3.263997709833153	-5.670342552759233	5.526974470780899	-4.827057232234348	-8.551085535819162	0.4478577837669055	1.1352190844388055	-9.402973325253827	-4.134639335805641	4.790549061303953	-1.2732056668858347	-5.010124385250986	-4.915956657584328	2.8686152505687907
1-chloropentane	0.011552488912989154	20.379658571943573	-9.422588938347937	15.39153628081887	2.676346160063392	2.0537420742912675	-2.186329376114578	8.064842709121631	-1.609399388593349	5.600076845835236	1.4073700958694322	4.895020925526174	-6.925698630333193	-2.435860757333751	-5.549311906427667	-6.79609530378671	4.864395856905937	0.7714181020067389	0.4428802775360299
1-chloropropane	-2.171521967058398	13.129476838796622	-8.64446558618689	8.109016139441946	1.3661673012272788	5.515129241125641	-2.943607706300301	-0.771322644684564	2.747363165796187	1.9288020386183116	-2.8972832771511827	-0.4321354783264911	-1.0272128745459308	-0.15954023199046438	-1.6048502506129796	-2.9518378842573214	-0.6131685181655872	-5.330365975961845	-0.6864441832576579
1-hexene	-1.0872135934312073	15.104337120203496	0.6263106923282973	-7.511160084152366	-0.5603101209100366	-0.18876388351706022	5.963938577312443	-4.355061330938419	1.105861203541767	5.550691199693156	-2.5220547356123824	-6.736139062942638	-1.0910188179218354	4.059990749183384	-4.910439556696793	5.119614843378155	4.182602912651976	5.428678839052863	2.955452232741952
1-hexyne	0.44511704942815117	16.507921218090942	-5.944381096626154	-2.1143498649071977	0.7335116716124354	-0.857824672364247	2.845441227784613	-5.221257018481087	5.582173254818556	3.7967004148208927	-2.966798767727654	-0.8772339298162626	-1.9571565099430765	0.7760691052804269	-5.627729967708972	0.6073798958263202	-1.40770204062101	-4.289069409154365	4.349525848704122
1-methylthymine	4.770830478116031	13.615305762944594	4.059354505659047	-11.49166306129892	3.3904831449324617	-10.360180222471994	-6.824792075049187	-1.93056575476162	-3.1922767446288085	1.2648752101952963	2.2282574272092113	-0.6639653524160635	-7.776916946093646	2.600273919233026	7.106809570038226	-2.26924604334687	1.1530902667063816	-11.24033084120306	-3.0825490007947716
1-nitrobutane	0.27433581385531475	26.996292213313442	-8.418296299794527	14.944234267593119	-9.167484959835038	8.284988577871992	-7.858074046342108	3.8340752613131115	-1.7775982803717811	-0.2918096259910863	-11.099440925884698	-4.414385641418746	1.6554090850370096	4.493976213262921	-6.168598481402715	2.158888863030062	-3.3038913317497953	-0.7796167074483633	-7.963612744865503
1-nitropropane	0.016507359377930513	22.68504190922682	-10.35170009824622	13.362881928867749	-5.303921088498011	2.142860246716112	-2.706593940679975	6.007987796351465	2.5523038162557037	-4.763126446333204	-4.114237700158842	1.0416640688336998	-4.230652249258303	3.3879297181982184	-1.8759192307603916	1.113082404865214	-1.147004479230663	-1.2326237014190002	-2.1085254553476775
1-pentene	-1.8413596563912316	13.081307774877974	-3.602860225534707	-4.806796692732014	-1.2139940162812894	-0.7915638800820721	3.6030665188005777	2.013455146277476	-5.3936021503173075	7.888241287029856	-0.8597827701205082	-3.4925525448492802	-1.5393385255617205	0.7668279139957438	-1.5681598276784772	3.2788516974158375	-0.21906287793976714	1.320095435381573	6.200413566356126
1-pentyne	-1.1052160807315718	13.813268793527834	-7.042599409846108	0.2710128839660757	-0.6218827396027194	-0.08522738305712814	4.436533374884957	4.31112579130123	2.1397063794988385	5.22060774485614	4.410371817495463	-3.4172617162785786	-0.7923151190996207	-0.387002788338911	-1.408555030246755	-1.9765469861269833	1.095233764482736	-1.2890608536396715	4.601135400598901
1-propanethiol	-1.4006436124657713	7.127703704808515	0.075246478254357	-7.3045781760060455	-3.353004615015577	-6.1748350914475365	-4.202292399509338	-2.8566399642822784	-1.1314878950000484	-0.6983938229122127	1.9339699056446071	-1.1520990302482121	-1.0420974080785095	1.1217038254327798	2.423877269452752	0.5655408645533352	-5.951058698520221	3.427616968800097	-2.491006531111477
2,2,2-trifluoroethanol	-6.113368418871104	-6.583859042031449	-8.311838036596296	-5.1735604808346505	-1.413687940595859	1.1638525400593405	0.4810242329936862	1.1974635419721482	0.5025433071534687	-0.7585072465216102	-0.789118841342525	1.200013476452939	-0.6992418787445773	2.1867154682301226	1.595103802406625	-1.3312719535520463	0.9608384976851576	-0.06814685561464302	0.44825449697777364
2,2,3-Trichlorobiphenyl	4.757435516035767	-2.625447780738717	12.704513115357509	4.4206614750518725	-4.433617980405968	7.3298199989194215	-4.386334398937367	2.7854032299493734	0.9857788142841903	-4.423636321745402	-3.389698888576673	-6.665549142625241	4.124075638773439	-2.065077040592086	-2.497298019136453	2.4553305051050236	5.2017302320268985	-3.6397057883006085	0.34569676735225796
2,2,4-trimethylpentane	-0.18769607267495692	5.018523455629991	5.224938743908743	0.44366323538454594	8.234576068009746	1.4512168363611881	-4.565487255143494	3.2907593357867833	-1.8337765996977229	-8.66727870288577	-2.19978458488314	-4.124002303241491	-3.2621529305235613	-2.509725467725102	5.26289935497396	3.5048672778466265	0.22773879419058998	1.5519456599847996	0.35968774982879653
2,2-dichlorobiphenyl	3.144114030424801	-3.7517741884601596	11.73326407978325	3.382966728231328	-6.843111815765187	7.054874867719327	-2.1838169611029965	2.7941810281613066	-0.5884885159132671	-5.620678999251345	-3.2091917459678343	-9.911827612626311	1.938302511757687	0.773684369824521	-0.8897786868423873	-0.1874349692354537	5.8432623927335685	-3.8979163460984445	-2.8589515886233685
2,2-dichloroethenyl_dimethyl_phosphate	2.2549237490072622	-1.3636083020540095	9.098697938265218	1.9525563239886727	4.374031268420673	2.586783172612428	4.194126671983099	-0.28517531060085727	-9.538960901764977	-2.7234276105275446	-2.3255394120586237	-0.3211744666351735	-5.414853479114047	1.3515576109434548	-6.251868586755458	0.10216188614392288	4.295362604225339	3.9898474968934847	6.669526429175091
2,2-dimethylpropane	-3.010780009898715	2.5954282468006356	0.7393078304303049	-1.296857705532049	13.47897768327415	1.8379760264121838	-3.0193360147236716	1.3045553621843111	6.352745485084519	7.089705565474617	0.7692950726745048	3.517346823888222	-2.531268982073298	-5.88020464300582	-2.6934688168821177	-3.9832641954253445	1.0527766923077182	5.430017421342199	-9.89837871726399
2,3-dichlorobiphenyl	1.8893451823924765	-3.3984006690312913	10.101608813068571	2.8663798472833584	-6.632034367658061	1.3286377913631056	-7.754332718559169	-1.6749556506511254	1.716610680000974	3.0407109910049135	-3.1082598871183125	-0.42314297627069636	-0.9152950395613585	-4.786788831083658	-0.42901280905278066	5.285103004239649	5.172799484987986	0.6689105804374504	0.08301629877642878
2,4,5-Trichlorophenol	-0.5244758631196378	-3.831389744543243	5.995060758866788	-0.13701891065078342	-2.494881894559326	0.06496435133997076	0.7722238835723542	1.922456117530516	7.284959280230095	-3.176443949870606	-4.207607473445481	3.7106949302940246	-3.7145509149654656	6.395569311781739	-2.3684258205692754	-2.8663582278876203	-0.746022391788353	1.3595853942108567	2.395969370080363
2,4,5-Trichlorophenoxyacetic_acid	-1.9990324967171789	-7.030615632887073	-9.221569369714926	-8.407746915550414	-6.153883584710482	5.395855088995764	1.1030338621517952	0.11368429932212264	0.06837143162359133	-4.154146500217616	-1.476248830648074	6.0705967263162535	-0.3782268787972521	-1.3942713016603312	0.025681965335575735	-0.2617571135511418	2.4644783218314683	0.34894081995484655	1.6722198397671464
2,4-dichlorophenyl_thiophosphate	7.628880842672735	-0.5658195670650663	11.872776193387706	-3.7289389571129403	3.9129631895791963	15.162788287737689	4.572881666226924	-1.6890469467046523	-6.471924965122704	-4.01406806264406	-4.2730778415900135	3.780421306698999	-1.9141659220101124	-0.9255382862361171	-3.044296903175042	-0.6450300118260215	-6.885381465740669	-6.094265153174091	4.7180787356236245
2,4-dimethylpentane	-0.34175749274501444	-0.5460751848274318	0.7876475535278394	1.8106101971516422	8.184535753972868	3.2554432414811734	-3.9998038569480907	0.4107731577295591	-1.2423015891281817	-2.418159297098409	-3.2042011700641986	-0.4442975174921672	-3.2686794233646226	-1.2116286292441345	2.646452876182017	2.1447071745792847	-4.125377338934496	6.6450553835846895	3.63877310260337
2,4-dimethylpyridine	-1.5488405724841965	-5.605592145813037	2.303343504192425	2.643222215469617	-1.284852368812366	-3.92004080870646	-4.181104657874869	0.6695346536604019	-2.6267982002020407	4.867356892796755	0.08063398333047295	-1.3579058437824427	-0.3047892156368329	-3.7012203686602168	-0.701487411263661	-1.4267782336210875	-2.2498913446744733	3.3849069065340207	1.2079425102480827
2,5-dimethylpyridine	-1.9895200603258842	-5.015915944286308	1.974214491363598	1.3777692656908076	-1.0523530720732819	-2.0942825506973226	-2.405445184351836	-1.1570097276926696	3.410933943704464	2.5449118576738683	2.7439368193726517	2.1043496135278037	2.826102226435889	-3.236714530050584	-0.49013873804005453	2.8975549194051142	-1.558933780909726	-1.2655486329223238	-2.834107481770837
2,6-dichlorobenzonitrile	-0.3970892172764634	-2.7085484746085187	2.690113606163421	-0.7276748981302888	2.7186432303829142	5.974702326932862	0.23083743992354167	4.362151925098412	2.302433605694749	2.555848221818675	-6.769962769100581	-0.1650736785856198	3.199944353438433	-0.19799799282163638	1.5131522840948182	6.475229626900324	4.293226381179574	-1.4243092679839753	1.9991297253816258
2,6-dichlorothiobenzamide	2.1407047612834567	-4.7300226520157	5.0832847088320445	1.3042215640971566	-3.6103613369558905	0.32108792770505623	-2.612000965537001	-3.1794802516677714	-4.316429209301709	-1.1980665393153689	2.2375373195432795	-9.897320315621744	-2.995790599921414	-4.064174245020538	-0.975461115177978	-2.760754504811069	0.6261393829532342	-2.2437719785463868	-4.768851728425989
2,6-dimethylpyridine	-1.6665042515098858	-5.439806662731018	2.892203422925357	2.0331903938371507	-1.6558615698265255	-1.8530721346903192	-3.1708038351435204	-1.7967104551736524	2.500554093549639	1.6671755520077634	-0.5774371744790634	5.1633280345762955	9.525577667018752	-5.4929298687077575	-0.9887354422784033	2.5331710612941594	-0.9026247864427007	1.7131456407282897	2.308569961849268
2-3-4-Trihydroxybenz	2.099834510489928	-5.4263738901637515	5.2118398093768565	4.679175664170185	-3.297616887906853	-3.413305656382322	-2.387587611784414	-2.245750553140512	10.47874050128212	0.2141472441018337	5.6948937268349935	-3.4463980260020026	-1.4220544374835369	-6.811645478226368	-7.057678742824245	2.0277598886373154	1.2250169721499318	-4.273812204167706	-0.6139783620819482
2-3-butanediol	-1.3487217914261465	19.444459779836752	0.7863926273189596	-6.940080411465373	-1.7702789600853712	-2.85485460030089	-0.14555171236528966	2.831219885212456	7.2208881672566	3.222896492511864	-1.8624057352181873	0.18371756930450253	4.860544276837505	-0.7434635272428803	2.620849535999011	-1.0763102000296756	2.9594971404175756	1.5651848578501562	-2.3077297863589883
2-bromopropane	-2.4864960354137944	-3.157919647040243	-0.37742346492790785	0.8374847791151864	4.143085911271675	0.0854304828805493	7.7305270452225825	-2.5920728014964594	-1.638451378746785	2.4576306574879445	-0.04313503523187765	-2.9690679555698316	-2.3584942060245435	-4.553414741927153	-2.9517411385049694	6.428093333933581	1.9495853593093915	1.3851719637403743	-0.8129211733229064
2-butanone	-2.4705117516861006	-5.885169452403476	1.186933525455493	1.7051521578214701	-2.768439854339448	-3.0713436213607017	1.5527674135324538	-0.7976888697813003	2.1381772160587342	1.0869089083591603	-3.200872870575055	-2.331779402793887	0.22679472753487234	0.5767972735935376	1.528341979161412	-1.88336505077538	-1.6120843564690348	-2.481647115136866	-5.3327260232580835
2-chlorobutane	-3.371446001287697	-2.6803147476395357	0.42707790710072396	1.8176930916677727	5.6681789525858886	4.669944232370994	1.736552800254953	-4.3759988126846245	-1.660864530978337	0.7779652909031757	-3.187853454462768	-4.6364584276761445	1.255313284702998	-3.138714966335762	3.9329982077818384	-0.32005451499914905	0.6708007854870248	-1.1237941599763255	1.689040632773677
2-chloropentane	-0.8074488430882429	-1.5211721632189952	1.734746462178971	0.5514950793945984	7.794117588232486	0.4364654290040796	-3.328770853775467	0.6930798046092758	0.8722664623554935	8.106578880953421	1.266057773517233	5.02583191721125	0.45245392544098695	-4.073333263638524	3.4582110241730466	-2.7714291673748392	5.317080763808247	2.8542632002981443	-1.6150659820104816
2-chloropropane	-2.747977158516011	-2.941271078511868	-2.540734960120384	-0.38937632638266084	7.180583207919381	1.6904820154458573	1.7158304528413395	1.1032004869244978	4.47100843075938	-1.258009253331051	-0.28062846087157195	1.1360479511561024	-0.3952565574109179	-2.575726492887723	-2.577363455545917	-3.1379263901113914	-3.102727364764197	-1.1175405313696343	3.0519582749398717
2-Chlorotoluene	-1.0917875768450354	-5.517921882450057	4.864411415362867	2.141812527810547	-6.357481615442168	1.1610577954117656	-7.412997412962018	-5.192365795803486	1.16179532850475	2.3939155589845504	-0.48875945972968154	-6.779311230120155	-4.601812596111206	-0.34970921769744806	0.19215222144657637	0.4808375357709325	-0.8742308257471764	1.989760753888713	4.17936069802836
2-Ethylphenol	-0.6835263667798318	-5.478857660732386	3.341168307467088	3.2525568812532235	-3.728865348042119	-4.134314274870864	0.34725465678812384	0.19065821645759665	-0.2367600739165876	2.479803839687568	0.3189121621191082	0.3340408165413511	2.3514619426798764	-2.4566109397440714	-1.5406756780921038	2.717104402904849	2.130929784668743	3.444996074961331	3.3530753125002195
2-ethylpyrazine	-0.11157355469006947	-5.106334271874176	0.7256550045120715	2.2854446251820213	0.4195161612942342	-0.4727637728383785	2.481664099981018	1.1099002641935385	0.8405434729492128	-2.93788257901505	-2.0967533523070667	-6.617496253929039	0.14693258815745097	-0.5158892802163506	-2.507735472881287	-5.46760988567325	1.4256322749483323	-2.401326790308493	-0.4173890673785989
2-heptanone	-0.8174404443774633	-4.567447218885458	4.494218050959703	4.002802565461884	-1.9885688391981364	-3.693318220350025	2.5840391889789185	6.533519133992591	2.37669776657863	10.349523182044752	0.804925050790239	1.0032829938443493	-2.4738528446669683	1.961441672250105	0.11620361526287401	4.631754284773286	-3.0180697250314075	0.8624314272694114	2.4163230303948864
