Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36
1,1,1,2-Tetrachloroethane	-4.138831616864495	2.674185384728749	-6.7738078723931725	10.0026532550024	18.740610744487473	1.2023183711655916	-9.407867069010607	-2.3705432069078705	-1.4934649975373078	-0.28895102316042254	-0.7457392099229152	5.0474692558931205	-9.534539920664532	-0.5744527407409339	4.578478301205716	-2.7299859094694243	0.36727685392473325	2.0386027114127483	1.949578272234479	-3.4058969088660507	-0.971808643580573	0.3213506855958544	-5.733700638467445	-0.569228789895473	-4.003388605548749	0.8445238048304128	4.455108482077553	-0.12567868919846162	0.5699103324282891	-7.4180139961206875	4.069648316173316	0.39189490971308993	-1.7978855731335275	7.495634603701175	-1.4933753899005053	1.253745825447193
1,1,1,3,3,3-Hexafluoro-2-propanol	-9.11450956379587	3.6926783722308616	-6.178829003819218	3.799521773289843	-16.409077488395468	6.7603451038699935	16.81980950257485	-6.6682679402350775	6.763040742742138	-9.423554430861062	-10.816149885876033	-1.2314932684009399	-11.620460958350115	4.421491347583481	-6.469698222483659	-6.586081146315317	3.2832351229329375	0.06947316034803683	0.415863301448112	-1.8259618083535314	2.5113708583137693	5.025375233006787	-4.385669845191054	2.3573581692231826	-4.429460856255268	-1.6075978807692197	-1.8585176234115148	-0.010981159253158346	1.859753380549443	-0.20954038409447362	-1.3012918918035192	2.9248318536462103	0.06819420690646255	-2.0846806445127077	2.98831918858092	-0.456727751812759
1,1,1-Trichloroethane	-2.977394356176279	1.2020290472721322	-6.518400213938297	3.0336377636683785	15.839805852165128	2.4971382268207893	-9.253224806288815	-6.128604609530119	1.401742259469868	2.799326197326514	-0.5752125326583883	-1.4405259662965688	-4.385870514754334	-5.390317222942505	-6.52753135297087	-3.0971939388479517	-4.947114388610513	2.3563765330198647	4.10567172609145	8.372657223973	0.608710135016448	-2.171155560908978	-0.13048218851193566	-1.1001632747788423	-3.0356275049758357	9.260712423084618	-0.11926642274695193	2.626951448990645	3.8872111720739633	2.3302904117852035	2.099155935772425	3.1652679297958244	-0.07195871628144583	-8.465370835729267	3.6252649611199765	4.727275707747702
1,1,1-Trifluoro-2-propanol	-5.757778922516995	1.241781945835147	-4.396484316818928	0.4038821654590437	-4.796658552862476	-2.201836961369222	9.38145677109476	-3.5191544099092242	0.843929853071873	3.105100315449744	-0.9719519274246337	-7.086868356987223	-1.8825446006179207	-0.9392794967721391	-2.8702531383691063	-2.146952450619589	-2.5924422447244058	0.8305468809085981	1.4616909143588752	4.367186454983715	-4.784277293797708	-1.3976192708769595	2.811349734852129	10.761663867068266	2.631892529642046	0.16207470390933762	2.9847768194330038	1.9368088612394672	-0.9738761884755476	0.13958825051158155	-3.7360655484324314	4.337540147933365	-1.0482302587806034	0.44375992236712974	-0.6365321621793091	6.960645004540749
1,1,2-trichloro-1,2,2-trifluoroethane	-6.5760740405668745	4.696074579195619	-9.578059611703384	8.256835282470186	9.064481510483382	9.000021824802495	-6.689998095727295	-0.2169750805260613	5.890594470245653	-6.455477896157272	2.3285052099687347	-2.9642182247390556	-1.8953680717048993	-4.902292790261908	0.059807637181052975	1.4136100151883861	0.18941628866818505	-10.22422469729476	-4.900006077169792	3.8142855563133686	3.276123750360684	-5.1648974868199	3.797640964208132	-0.4371318494926565	-6.381161489777277	-0.17182076940530872	-0.2866147532067941	-1.0484299198881268	-4.201306493187725	-0.6148762647911736	2.731948767909831	5.640446547022777	-2.9706199079063347	-6.578406604058622	4.755860002098108	0.9582481194073171
1,1,2-Trichloroethane	-3.393861257742667	-1.9233424328833626	-3.5020224871629027	8.840684695722762	12.576887542161643	1.6834554384107188	-7.452437335913343	-1.5909578304535101	-0.5448854758483541	-1.3409703070862158	7.4591046538098755	-4.70266677450695	-3.8634854176652778	-0.2597613536653878	-1.3871604737419947	4.563823746757355	2.0663796993112786	2.6027398082114157	0.5800341673864472	-10.091018742836855	-4.720287901560796	-2.498036561616832	0.4352977503530605	1.4303030293469574	6.942253405486751	-0.33189937673769615	-1.0429490700954793	4.0157068489600825	7.894147283833196	-0.9425498903292997	-2.358029955740674	-2.487594039020102	-2.2371363651987437	10.033359492023287	3.44512607527518	-5.302154718651564
1,1,2-Trichlorotrifluoroethane	-6.29332207000273	2.394688845827646	-7.906773704560074	9.19620990978282	10.417739963562127	5.00847589981758	-4.444144487047097	-2.257997108113339	7.80993181746005	-3.366564033803588	1.0662963550342162	-2.7795681346446415	-4.995732330906233	-6.20804974795072	-1.616472772220926	-5.174867149952312	-6.07545124555846	-0.5564177940333906	-2.718001505933507	-2.2862481357473428	7.776079063185302	0.5526059183435315	-1.4117949113122157	-3.332807722843154	-2.7507711968817703	1.186952382983465	-0.3024699994750162	3.1087394225178393	8.13881796475146	-2.2505342855187296	-0.3664577164904263	3.4153367788144426	0.6111267117027462	-1.4708215722145137	-0.096342960052998	-0.4746957486532489
1,1-Difluoroethane	-1.7843706974665223	0.060937041202893984	3.016328312907414	7.684259791269343	-2.2006723453358217	2.2413557203569754	-0.95262830406981	-0.35451196494122683	-6.24470492650067	0.6173085982027212	-4.620981394733043	4.06104638940077	4.237442966036311	3.7065962948380515	6.01376041055208	-3.788979998630596	3.9045743338215386	2.308566276719513	6.219038473223493	2.43478688609114	-3.1675815518295	-1.901478809630426	3.4493220084033434	3.9356550122379295	3.7478556146158875	-2.5516191438162856	0.7995794248634804	0.3192299890986475	-0.36266152208201174	-1.8478504742534914	-2.623589438427116	-4.125297392501292	2.493143959523959	-4.787868490980859	-2.621250835738223	2.6003842605414684
1,1-Dimethylhydrazine	1.1807676729527037	-5.001738003922336	4.745156801139876	-0.7796297367554823	0.9154562670606725	0.9567931962619449	-2.822703117801624	-4.177975219305102	0.23770794214815277	3.3033278402493855	-0.18586569935793346	-0.3359502862698894	0.24705997892826345	4.2855743775042106	3.127716618841457	2.622673377661941	0.025187523775751734	-2.583602327569711	-0.22907045711565344	1.5687911483143968	-2.1365318985998285	-2.3041579319135823	-0.1695397582884578	0.07216222876390942	2.864573529152715	-3.165740896299867	-0.5403296904878611	-0.40048386056588703	-3.3624014041428505	-1.0456485572685248	0.6300242156862502	-3.6712816147909004	-2.976186952215039	-0.4885818225857348	1.291206826186049	2.0937280219118346
1,2-dichlorobenzene	-3.3483999889614067	6.579724629022251	-5.599911710957955	-5.377680686410504	8.356073501422305	-8.011312777280827	1.1194543184243293	-1.2635718419385686	-1.716659882877336	-10.846671204923117	-3.1641363452206916	1.7603851279541132	4.9915792695354515	4.948870524496156	-1.0152947995410337	-4.928551961578663	1.5282866630756038	-0.042604361635444184	-2.1881133705287645	0.22873314461501615	3.076335067357557	3.1399005623188625	-5.224913532774266	3.056078967435936	-1.9516291201648894	-3.4361867279572795	-9.374140343880608	2.9025421755210803	2.5053682456206166	4.1361341699726255	2.3978371890488117	0.13086683470069374	-1.7904152067461219	3.4595820727821716	-1.6584062527916112	3.1288094198708545
1,2-dichloroethene	-0.5245064631941865	-0.7831239175754043	3.8880660918451264	-2.0584342792759647	-3.1636429222916562	-2.1937799125735244	0.7372938977308382	-1.20279572091245	-6.038204001704315	-4.65996754684767	-1.8172345046496852	3.788289040153314	5.420695909031208	-0.016660039200986004	3.013155362032297	-6.308314713945974	-2.6670778526447423	1.5725130465071242	-3.8159532994819294	-0.5370949606391889	1.3876937152285929	0.3694162154568154	2.5490700188627167	-6.029128561897174	-0.6240300113673727	-5.351055446576326	-3.848431749302833	-1.1307352746048527	-1.063896799556236	-1.2787713337891013	0.041330634217514775	-3.9025267917692616	-1.767685547574569	-2.7211800208303516	2.4423383361833215	-0.6369873856209507
1,2-ethanediamine	0.048678281884031074	-3.422333005802959	2.1460036089800973	-1.1976577659915943	3.1103434386434943	-0.49485706412502495	-2.8110627849855985	-1.6610845202883116	0.04264893047412637	0.5107888700366818	-1.138319006481819	2.274557328098043	-3.642303595122049	-3.5640956618679773	-1.0744721823585015	1.7975970152226772	1.461917498825231	-1.0206445115423846	-3.3722472791212197	2.3829635034316983	-1.7306256642826436	-1.4566763217302334	1.0493884626902423	3.574990704930804	-4.161980753965704	-3.403509142355092	1.719849325420587	1.8261524329429153	-0.7638600609778187	2.4351824955224894	1.1594698683304328	3.938400792838899	-4.6442015610311564	0.6901472729213652	2.9626655842397764	2.3370274180269233
1,3-Butadiene	0.6169398116847136	-5.9546260807621625	5.111037915563533	-2.4335374830503724	-3.5845481612728416	-2.187789159816268	3.4044977872733555	5.125260251539938	1.6964159980738975	-2.92528286449487	-4.342161719848137	1.128788892544574	-8.617987407638925	-0.11159319858864478	0.8585498215023494	1.2700023230680266	-1.4468862401480758	-3.3572344997522423	0.214458093537999	2.8185353107955256	4.542294071558612	-1.5800273370231608	0.9144686248608409	-2.246661605253256	-0.6678559420989036	-4.3229986802562355	0.5758498856403023	0.8231556375302773	-0.8624068663996418	-2.307092485570393	2.4187610378639004	-2.464972551921433	-4.172298142529707	0.9501764749619006	2.3192790130496825	2.1397362037599694
1,4-dichlorobenzene	-2.6891846790509195	4.973084273633073	3.423597759770598	-3.3187307100229626	0.6914032709193436	-8.591227344657817	-5.7016598969116306	12.444249236974699	2.592025097709572	-5.044636615965563	12.176436577687404	-3.706072025306785	13.250173394696029	9.80402164193587	6.194949954641048	-4.364673232667858	8.293497580472446	1.0982923689746367	-6.046368382958167	-2.6876489463736917	-2.4834978905796556	4.225238037258152	-6.562770500058166	-8.816564771131949	-1.0035388616790908	-1.8649969818996812	6.056027478903965	0.9415024367673606	1.2004323864715933	3.9485770958639304	2.1538592042816638	7.930898648993749	-1.5726195920971626	-1.4961256921029957	0.588389287750033	3.33215721697008
1,4-dioxane	-0.9575509962783976	-3.586061906353105	3.4792465221655657	2.5156927597850687	3.3837532341252072	-4.652143140231973	-2.1500254701038357	3.923378968055121	-0.7014764998049958	4.098732523109085	3.730011746831671	-0.33250529467731865	7.575085395446222	11.868145467243853	2.292310526454092	0.015953294102558534	-0.04094955064330455	-0.10821430144168502	-1.4383396801741961	-6.429202841567953	0.3119927283431773	-3.956877988954414	2.559796208328298	2.7449761401781814	-4.48212247566581	3.604181888793711	3.6104919169983143	0.7009255065127612	1.1210528778801698	3.2603055600558597	2.860421559701829	2.056743085644766	1.6158997281419303	-2.368185595582911	-0.8889984758832283	-0.6444232399538632
1-2-3-hexanetriol	-6.773063697103288	4.462328496488225	-2.849484756292534	9.826433150872324	-2.7018581959359023	3.373324924160868	2.879448361504823	-0.39814881920022877	1.0031246728280945	-1.9866278179381156	-2.5829748135870356	-5.146604638096441	2.079697741094931	-3.116206061102023	-1.4392818098272009	-1.3365499936263499	0.0034592398737481756	1.3470627155009796	0.47486954816471266	-10.098333226105902	-2.982092323617619	-1.6081733713430055	-0.9626181025902852	-1.1287327137233762	1.8547089790300713	1.5356226277543117	5.261698426885338	-0.3003781040217705	-1.0666501053568862	-3.4229692701150323	-5.180479276406711	-1.2838319015271302	-0.13288739924800644	3.0535700371363106	-2.7709115565922806	2.550355253142294
1-2-Benzenediol	-3.0295614150467296	-2.249740183652987	-1.2299295425049541	-10.896895071253535	-8.180844854928342	9.762645708954949	-7.447411265160759	15.795369036405482	-0.4324644539026873	0.6324709663480148	5.713770855344041	-6.498251472732113	-4.899106882035262	-1.7609236244360484	10.844723051894809	1.7604921931458035	-11.173048831627613	1.5031545977011966	-0.19804234067314444	-6.3298675369878685	2.8964846029192133	3.870902762351974	-7.2931999108132315	8.45488127692867	-2.149054616161823	-2.4031893413013967	-4.121116239271034	-0.9445955392698132	-4.921776401344656	-1.1271887758082724	4.8225833208173245	-3.0770911178976426	-4.8070248272093945	3.1619616202642358	0.020559792965245884	4.986761384100753
1-2-butanediol	-3.7120037829979866	-0.7410077234063485	-1.0879014002947822	4.843162368105188	0.6792283024083	-1.1133650969196232	2.848198046392011	-0.48892596256727905	-2.23730440942489	3.2976374295218536	-2.5015862729593152	-1.1887199465402178	-0.6568907933349153	0.6223285300869739	-6.727571781411875	-4.210568613687707	1.3277844055483488	0.8091732219981069	3.46714759160204	-5.964591350536655	1.5251306802422266	1.1366012423133591	-3.3845097061914164	0.336065421249953	0.5743352995417816	-2.1582656258707678	-3.6388689206790414	-0.40243685831530635	-0.021855310120854697	-2.599412277139155	-5.715919428732194	3.6725916372953535	0.5169983588775852	2.066836123852498	-1.2512446655601055	0.5046848852786454
