Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
1,1,1,2-Tetrachloroethane	-8.230722361688299	1.7343411967735356	26.45828334053378	16.732575954521483	-6.826533956316305	-4.803175761999398	-4.09392580152103	8.787711592790746	-2.066191353725282	0.28737194908063934
1,1,1,3,3,3-Hexafluoro-2-propanol	-2.9313154972168256	-1.6625739551705605	-4.666951184052551	-4.232826836886062	-1.4304227531814617	1.364366384710499	5.950451040095276	-1.8984804155471524	0.5729323164116635	-1.5888263172105053
1,1,1-Trichloroethane	-5.8976677717734205	1.2508470459628114	17.773811204922875	11.819827611628789	-0.16006022228600772	-7.039031885371152	-3.13126335215606	8.649897378968765	-5.136890686080738	-4.900164999352001
1,1,1-Trifluoro-2-propanol	-2.8937030752232147	-1.6646273295653633	-4.685632081915177	-4.244908566257095	-1.405425261429489	1.3567356753916067	5.95263034344217	-1.9291282957487064	0.5467404821472479	-1.601165387281468
1,1,2-trichloro-1,2,2-trifluoroethane	-6.905447196559104	0.9097825448520124	22.41068224109715	15.454371197716059	-4.326179091879456	-4.241344952562079	-12.058616298946315	-2.5192098324851395	-1.2810933912834401	3.40949545497993
1,1,2-Trichloroethane	-8.212472100086655	-1.8678989676174946	18.30850505573551	12.342513567089673	-11.32321544937657	0.3844824896162733	-4.461099527184232	2.94077425113677	0.3934536520925509	5.054838718240734
1,1,2-Trichlorotrifluoroethane	-7.517600508769138	-0.09790073707980983	21.34346247818799	14.169983737330314	-5.878109002223547	-3.6737552212831837	-5.358800320450886	5.147135266487667	-2.7761948055863805	-0.3798761908388138
1,1-Difluoroethane	-3.1675403704048013	-1.4175142583366893	-4.641367835485236	-3.534983941036374	-1.0812782774351057	0.18172796611671782	3.567191989999291	-1.0373807235931605	0.36688790387224146	-0.7421917437506838
1,1-Dimethylhydrazine	-2.5344694171910342	-0.9543314449460051	-5.243871861517105	-2.470206511274709	0.5647960561402204	-2.5773399713465364	-0.9883281761529136	0.21530176670380624	-1.0148668573745503	0.3850072895869353
1,2-dichlorobenzene	-2.7661142410069344	-0.12890389238844832	-0.35152089506187006	0.9945035832839048	2.1179416345755655	-5.594280424773232	-1.9026391175823951	4.629810394757392	-3.6316524815816855	-2.40383538753087
1,2-dichloroethene	-2.2971808443601556	-0.9607324674376295	-6.006392846441611	-3.379383268489922	1.2159101274318933	-2.4167450134081836	0.7645170560852167	0.19456523364567216	-1.1792200695261692	-0.7474662779740218
1,2-ethanediamine	-3.3855808937316283	-0.7308441931964069	0.9889626700634656	0.9740562771242681	0.2508418885847546	-3.426432370061801	0.7666849366608373	4.3303032931976935	-3.1061875849166607	-3.3400539227456747
1,3-Butadiene	-1.7346820454802154	-0.8250403220148532	-6.530474288750619	-3.3288391401873136	2.100965257712337	-3.334813727927239	-0.34652520812616455	0.28910578903706396	-1.8771992078889317	-0.7203285930790626
1,4-dichlorobenzene	-2.7999653377931795	-1.2952566400634877	-3.8487893708213377	-1.9315782929023924	-1.0870521412801726	-0.8894179392207294	-1.306237525262596	-2.0265305561327045	-0.2277447133773953	1.3727667312405119
1,4-dioxane	-2.6927857033682123	-0.9949378129189388	-5.576118335628175	-3.1299353015252884	0.6821901600644389	-2.1599557205672775	0.8349203948574694	0.4827010756637088	-0.83217510609988	-0.49788139575193324
1-2-3-hexanetriol	-5.458728515262108	-1.620717249654319	6.290873459227089	4.53069442928191	-5.260737544802417	0.2274221946876707	-4.079228345908729	-4.416696411970428	1.3644383288447097	4.556211621348626
1-2-Benzenediol	-3.3758668132059633	-1.448350069495643	-2.237680568000444	-0.10028126725677433	7.498844641058456	8.911727026497086	-17.06607402308817	-19.182647121852536	0.983095557057992	-10.838222277878799
1-2-butanediol	-4.571747783072767	-1.6606071317788995	-1.3965170595312528	-1.3891886219707261	-3.7005984538773564	0.5534709335768335	4.081473364942935	2.161371894282796	0.7369717486956415	-0.04991132729768724
1-2-Dimethoxyethane	-4.401069842231749	-1.8036847309711015	-0.6403932232021777	-1.134585571336252	-3.9706724816474592	0.8058442467645932	4.701872898282255	2.1201572501864256	0.2738347200844531	-0.6297420034579042
1-2-ethanediol	-4.272626213871735	-1.495065000969749	-1.0104105755200599	-0.5153962206768296	-3.0478199309749017	-0.8900460792353404	2.2427978903474064	3.3970164831274845	-0.395680600169685	-0.001181100237445812
1-2-heptanediol	-4.800096418859569	-1.7546866890034654	-1.6311143438137088	-1.939730066311473	-4.05369848110308	1.450867916443333	5.217570064713964	1.4121856391270464	1.4186574428631975	-0.1778788956398056
1-2-hexanediol	-4.6813389206900125	-1.8750716461909962	-1.0770887533244877	-1.7453470598544902	-4.400484965845111	1.6997848500387047	5.719009354581347	1.3689967930110463	1.2085886255074707	-0.40691606623418697
1-2-octanediol	-4.877789748630073	-1.8774670943302347	-1.4052450395787415	-2.099760804972268	-4.492814386394175	2.101489760482015	6.071705856311372	0.9524843791687244	1.7035006070083663	-0.3249113181658032
1-2-pentanediol	-4.534908529200311	-1.744079173181064	-1.0269064634608482	-1.3043242064657916	-3.9343453900056695	0.7822208998750156	4.5034245036034255	2.081217653156944	0.6294522183607906	-0.2747261098442901
1-2-propanediol	-3.8251092107843965	-1.2233115837318953	0.0753692480467723	0.9039879293501819	-1.4339125927312928	-2.9806960733446988	-0.14246027020331736	5.44203215186476	-2.747455697636836	-1.4377314834364994
1-3-butanediol	-3.84066225239065	-1.5413388959325758	-0.5418991041663095	0.6686841055029163	-3.2870436131339518	0.11803010376339516	-5.718878333531166	-5.1735200000812664	0.8335026994698297	4.5374305263404535
1-4-Benzenediol	-2.1309629302558406	-0.7664090606201462	-6.143824165418165	-2.8273759774774345	1.836139149535537	-3.549473746014252	-1.182101209515539	0.8882896434420205	-1.7021224907560342	-0.2726553364790185
1-4-butanediol	-3.812374708126699	-1.2272890544006703	-0.24043034163081262	0.7803463234709835	-1.593319397304556	-2.989569510234039	-0.27340601101966067	5.309890169114016	-2.492322594057663	-0.9051577298902138
