Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39
1,1,1,2-Tetrachloroethane	16.83689781799932	3.03198843848844	0.43980309997747785	5.031594228716708	23.082733532782118	8.016421445442822	-2.854278270078351	8.982782595904029	-5.30819039398398	2.935178280078007	-0.9297699105960282	0.5801023997994867	-6.260761830881297	2.031187645108543	8.881613277944542	-3.400684790772912	-2.1320176205417734	-6.1411887684928	-6.5181730297667455	4.380725780148909	-5.715047399135027	-4.950234755351947	-0.36491557601000246	2.760761939960493	7.245301158759078	3.193097431084981	-2.9226131303994216	5.877832090541663	1.546274125466369	7.608952510251329	1.7391076740113023	2.4273474016312417	0.15163673745135098	1.0022594190388947	-1.9727271171853258	-2.206837332708436	4.65891618238102	5.779846283760263	-2.3848813215907834
1,1,1,3,3,3-Hexafluoro-2-propanol	23.353429629557635	3.8661393378826956	5.527578357091475	-9.659425344553954	-17.626187547510337	16.008549134405623	9.589918285497829	-1.164815808883403	2.8007357150573156	3.631102410468605	-4.0285826516872945	-1.0483305998095478	2.30681129648871	6.823564243435228	-1.7647718339495067	-2.168692234222063	7.070661779130516	-5.984166272653472	-2.997752828728463	-4.566580985931017	-6.003909271457361	6.835981900653858	7.1142766567958615	-0.7414856190985591	4.581087810603078	8.787214353803863	3.6130662616825275	3.9530204015329446	3.2307370022056556	2.748297055436035	4.084969610188243	-2.9842790372981667	4.795749482581411	-2.1061217479846106	-4.04895439855714	-5.671655502839989	1.8270743939751837	-2.1949798485933187	0.8539302345164521
1,1,1-Trichloroethane	9.665444519083957	3.412302634688994	-1.4558473573354054	5.143969412870868	16.157253348183463	13.385104213404903	-3.7035129525702044	8.512359891915075	-6.8880968739598085	-2.935123826781817	-0.04953215656952292	-3.92718879856097	-12.822609631709781	9.162676852321235	2.748351163373544	-0.6857852788249916	-7.919289754689903	7.71486727327978	-2.3224815156198844	5.934463670351884	-1.3325874876115242	-0.5767063173017886	-5.965738450213391	4.801382069892361	2.9254079375075936	9.14732906601143	4.157861695438929	9.29214404619221	5.643314167904318	-3.2730420919879983	-0.5433856342476346	2.994066418639087	-2.0037035164553187	-2.483214013783708	-3.0609729599334203	3.6460817506776877	-6.934161848266097	-2.995992766052053	6.341618554266475
1,1,1-Trifluoro-2-propanol	21.04768094342847	5.415594197722204	1.6986955142072282	-7.79855980452729	-11.697706892355137	15.753073254888369	0.6940131324837566	3.175750658094305	2.2761473958258347	-2.4513240494254505	-4.114295067788041	-0.3910250466276533	2.827810286866579	6.24292416427664	-0.9930467812313576	-4.942210491996873	1.4778806944084717	1.2443987802601166	-0.7115875930595696	-5.008782285315041	4.657986828308329	-6.111063164205686	0.4202628122159512	-3.4145207766148387	-2.654465656298968	-2.599424728458856	-1.803135582180881	2.439461429832825	-3.6405117193434577	-2.675693798318854	-5.140341955925806	0.7923749022478845	1.0549017044067832	3.251210754213887	-6.136702339629361	-1.6057163001485393	-1.9994049358151085	2.685013641246599	5.397989065053862
1,1,2-trichloro-1,2,2-trifluoroethane	24.44895901143706	2.0475939906795997	3.5444858309332585	-0.032213955632670876	28.642873179733336	7.357467061653444	16.647973399688198	8.477620795439032	4.527452409168748	3.114966562208461	-11.93245095423637	-14.775280791044228	-0.42306026847059436	-11.146900320885154	12.389989296153455	-9.141508606379498	2.401648796798419	-5.878758118120839	-0.679072498030538	-15.532078028273077	2.3433309855184556	6.559593059287719	-5.8721467992727225	-10.1243059047655	-3.8599354517252147	-3.183214450988022	2.556212551768864	-0.3286200084736428	1.239834881923287	6.16639166517702	0.9562418716356864	-0.21357318104432493	-1.6213208526402796	-2.8564621076741115	-1.6030715223951386	-1.750179038267731	-2.0961251465338444	-3.928794124207739	-1.6823238584960027
1,1,2-Trichloroethane	15.389255359908164	5.020800567543375	-2.5063727676360683	0.4390850232101469	11.100057048714339	3.818156082680872	-12.73234536364553	-2.175123477598867	6.484620985527715	10.13647415291689	18.77109371705135	1.4420875044944605	5.30264764672806	-6.6532771033030125	-10.006688967285166	3.015612970266205	-4.694805260342573	-9.604266908829945	-4.791873372453148	7.312171004199558	0.5198282904061469	-7.745741710203904	7.0974161111104666	0.7145596958690543	8.356064175607083	-10.528110846526806	-5.528655630837823	2.938262797578831	-1.7983957650240356	5.262014563973633	7.290171083025669	0.15090612858051844	6.657609463592794	-1.070089998833424	-7.160922172935822	-0.38476421231459584	-1.2070899324609963	-5.174085484759261	3.414772343984701
1,1,2-Trichlorotrifluoroethane	20.819195296470703	1.8139434157659864	3.788312702756405	-2.570817969927714	14.758119629648109	3.220056462443934	-9.118928490564873	-1.9985381542579768	19.344100181752413	14.8348634347462	11.330447659467723	-1.858518121371859	-4.699869015616689	-5.651573217671003	-13.752139718853355	18.525882167282454	11.678101676475354	0.589511022729061	2.1882873530920346	2.209756879235793	7.117891015595745	0.6666620165398914	5.4378567464476575	2.5010999851549447	-2.567487074127455	-0.702920804791583	5.182062420572499	-5.738974996067566	4.780809370801967	1.8069101694787262	-7.097623888659064	1.6093569639620984	-8.290455583274412	-1.2670030635326464	-0.8019422727700247	-5.483846245374797	-1.7502451165012463	0.845776907870471	-3.2612933023882578
1,1-Difluoroethane	5.31253028328518	5.2520785444937905	-5.100390607966164	2.3422221861577968	-5.4030031344011045	13.380389031431235	-0.7247345827570328	3.079535613452196	-4.761406859528653	3.364630621497671	2.4444553620737355	2.7199407515884273	-1.8301550095658812	-3.497117964008433	0.3861395582540833	-0.1105201108810028	-1.9991602935440647	-3.316996767126356	-8.259978517664806	3.594855913121007	3.4101200447124853	-0.19698380965605697	1.6919381187694198	-5.058263918435949	-7.3959920005469915	-2.535491112534918	-0.18582555838797174	-3.388868199886395	0.45586419267534395	-5.57409937763531	1.2991424166131245	1.8687780034914294	-0.19432429926798248	0.3713339572876177	0.2984614536353381	-4.356084385887873	-0.5191878320747698	-0.11587604075931723	3.642017748407378
1,1-Dimethylhydrazine	5.8254908099504545	2.207087461247614	-4.057238780375718	-0.5119882052136341	4.155573647582137	-6.284882877404224	7.748059392926734	0.28869618617154297	2.779033045935809	-3.8424898456416834	3.4701440526725444	0.11565237488493209	2.004931365690485	-0.15362634203192632	-2.85956750197191	-3.0083701471609197	-0.04673975749747748	-0.5474257828620473	-0.8897235997076878	-2.9230503006360853	-2.335424609224927	0.2252102924861256	1.3068112407084402	0.005650896601799707	-1.2877547871925858	-1.3016304531644858	-4.30351793694992	1.5112854148930284	-2.2969366843681023	2.684061846279369	-3.9336202595398846	0.9298832243386813	4.222467081621772	-0.8197488797494432	-0.09775319547071584	0.845646825782734	-2.7039049198185277	0.5062014209930209	-4.628043235547832
1,2-dichlorobenzene	-5.422202111414265	-6.7786321042280635	4.324562283941443	0.7470404379313392	0.5817402824150215	3.4795977028462053	-4.139315501656713	2.199566733826169	-6.081276703039297	0.0644844948908904	-8.090101991577983	-3.525320794359158	0.6062009085239974	-0.39060496881690887	-5.643029271406706	0.6341869287293901	-1.9351397774193264	3.2058327134763256	3.281311865065619	-0.8455745950317304	-2.315471216570288	-1.0391819446174742	1.1691150266882941	5.74371424490775	0.7409129771953906	5.7328473905086845	1.4146858939314473	-1.4831835871338264	-4.4586028299575835	9.59680835802793	0.9641843281358332	-0.569479981411095	4.0732559954365914	-5.073649526729309	2.057844924023744	-0.7323553379753461	-0.5350352261302359	-1.4112494514690415	-4.0726664192439435
