Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
1,1,1,2-Tetrachloroethane	-3.430748380078908	-4.029529572672056	2.631608752917558	10.727291456365291	1.7440686598207404	14.910697523326094	-3.3269180030586325	-5.500943039137666
1,1,1,3,3,3-Hexafluoro-2-propanol	0.184091040395891	14.005433230756573	-13.359822532706632	-14.064614474622026	-10.382484879438897	3.691667231482404	-2.471814076321374	-0.6423091866801511
1,1,1-Trichloroethane	-2.5816465979913006	-7.260860670741875	1.4306237657279341	0.8396420099427477	2.812310032914272	8.658875409564219	-3.1325231554135904	9.561074626055829
1,1,1-Trifluoro-2-propanol	-1.2132992581109534	1.34398389432322	0.2350115891303094	-5.386198106447867	0.4542613757894515	-0.2631351789670717	9.70370192557839	6.29020442637707
1,1,2-trichloro-1,2,2-trifluoroethane	0.2959393935035233	-3.325366346958272	-4.373525625470313	1.2003567806833497	-3.2730627678962327	2.5871550237966456	2.2934605109935697	-1.8496619049175602
1,1,2-Trichloroethane	-3.1228769230417663	-8.705100085884334	-4.632466597070324	15.645939855652301	0.36305218428484776	9.030999352656302	3.3368956332480706	-1.72682527334407
1,1,2-Trichlorotrifluoroethane	-0.49826035071719127	-1.7328787071610259	-7.063973375020509	6.28451465558325	-5.9627764841738875	7.307546430224317	-2.3064614797095415	0.8065736449447112
1,1-Difluoroethane	-4.336724773982871	2.521209173370582	9.249333759265795	-1.1633142072388498	1.2978326928185135	-0.5051049828959583	-3.0533038370149743	0.7488543460893354
1,1-Dimethylhydrazine	-6.253202659628096	-8.090177597005372	0.982388768188971	-3.6617438668146414	1.5450702806273446	-1.9059193290501033	-2.4282170665067926	-0.25779365177951585
1-2-3-hexanetriol	-1.4604011189949893	6.531038110607985	-0.5743609638546303	6.141586202869704	-4.05374343608436	2.2528042433357673	3.62344385732433	-3.3523851657392205
1-2-Benzenediol	-0.942090183572479	-8.624875007224805	-1.291561224196934	-0.6389735517781049	0.2450815202218205	-4.720361497922909	0.910649482366699	-3.819868656478082
1-2-butanediol	-4.5571612638691725	3.432363754765334	-1.1867697399104546	2.0930169687652795	1.639771103931862	3.8501979176918413	2.3939345487267385	-0.7712587821443275
1-2-Dimethoxyethane	-4.382043697579642	-3.2623768830878084	1.7011510648933093	5.726544556763477	0.9763945691997377	-2.697862149514793	-0.6549142148629882	5.419383120301073
1-2-ethanediol	-6.610048630898443	0.5743191741134048	1.7882231214254434	0.9199629799103127	4.613164955686076	6.33680938325872	-1.8759984078382825	-5.596767763215238
1-2-heptanediol	-1.1963679656293642	10.839441811844083	2.235683997942649	6.373251785894881	2.3695318301197617	-7.1275932046682104	3.971085070186656	0.7055431314145325
1-2-hexanediol	-3.110889115207563	12.047210875215862	-2.1939332295336937	3.0687852187493383	3.0083003093613523	-3.731871774251243	-1.8988065584400369	0.49330808252436337
1-2-octanediol	-0.3265626666302439	12.577171681306176	3.5206625322936063	5.724669295101748	-0.7559138217193765	-5.334838353249367	-2.9231851056695253	-0.976013320454462
1-2-pentanediol	-2.6975104680200097	4.4284249038255785	-2.6098344820213057	3.297284748927342	-0.8355508707545646	-1.4598481344432281	-1.1322322971181187	2.4438461668976523
1-2-propanediol	-4.920008730938139	-1.055515704322886	3.9391816578736507	3.9526503293299626	1.610473767778783	-0.0425912365847294	-0.716488604170081	1.2077915837716884
1-3-butanediol	-4.093296765074895	-2.601747327134808	0.46188293876948405	-0.6729921214411585	-4.21092617482618	0.38810892811614073	3.3560484180059813	-2.9739249936782253
1-4-Benzenediol	-1.539369911079388	2.9283996011971722	-3.2110443769585566	-12.554010388974508	7.376387732945065	-0.857681236089804	6.797243908273634	-4.27677915131023
1-4-butanediol	-4.396992827905272	4.421602584945393	2.1822675761992083	1.1260719530940466	3.834602727602902	2.626380560240936	-6.388433768063914	-5.702125346944749
1-bromo-1,2,2,2-tetrafluoroethane	-2.939681066533383	-0.0499471830204917	0.9284437074622789	5.485363717015043	-5.104604573871398	-2.4519308228687775	10.689668934951458	-0.6255347691708615
1-bromo-1-chloro-2,2,2-trifluoroethane	-1.7057860297957275	-4.474046293240428	-8.984008799238797	4.049186596414293	-1.0359595871971081	1.7259182694328092	7.238039491213936	9.086036805687849
1-bromo-2-chloroethane	-4.6525443728139075	-5.514340826757692	-3.8933335565765472	1.724682112687653	0.6757730866808511	4.067066572570271	1.2310443323586218	0.951819581432238
1-Bromobutane	-3.7523385272103216	3.379170185952571	0.9812835858585169	2.951376024391534	3.6071676189568778	-7.853167341389945	-4.010633986824736	7.507479137667853
1-bromopentane	-3.7107958332870346	8.904133841911491	0.9112911037987316	-5.032243443502741	6.604009729891902	10.802608205677526	-6.663681208356103	2.5743720040655758
1-bromopropane	-5.453251799768525	1.1640757323606359	-0.7996863396251012	1.487968640815813	1.6734974371050912	-2.8691689181701516	-7.0039362296581835	-0.8540532773187482
1-butene	-5.54761031162632	-4.390305244753476	5.285292261617643	-0.2010610337811207	-2.9303952101552295	-4.42681964712165	1.5966549579817981	2.998693010096397
1-chloro-2,2,2-trifluoroethane	-2.8446522482376397	5.119821613531607	-12.10758293395213	-3.5342471382079927	2.687973128562254	-4.211430565939976	-4.644581077902335	-0.6143699425709674
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	0.17057594340497123	8.675743368428819	-14.016375815911253	2.4142606974048553	-11.623208497779078	-4.161104254688436	-3.2370275403551805	0.9244002478064848
1-chloropentane	-1.6538504963764646	3.022280063935947	-4.196178229870126	3.7299377237667617	4.377388022824191	-0.4417733678569705	-5.44908583810848	-9.895499052703016
1-chloropropane	-4.893255860610014	0.14182317136246128	4.60513594763489	5.860922337837249	4.691906742724604	-0.2126430565708048	-4.855947480339269	2.3780512085358514
1-hexene	-4.249713638442923	2.7311709122992744	8.835335342752352	-2.177257413917614	3.681486421264529	-6.08649224454453	3.877420796624319	-6.858284805582633
