Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13
1,1,1,2-Tetrachloroethane	-3.2754040498188908	-6.7802234939350345	-5.078206241948081	-4.574944900265265	-0.2462496931836119	-3.4225264235008357	1.0652030527456091	3.8975275738096866	-0.3622506929926673	-7.889900668893635	-1.6689445930295037	-8.774997524947096	-1.7006041960709137
1,1,1,3,3,3-Hexafluoro-2-propanol	0.2686998975824788	-0.6290992731611234	6.8902328263852075	12.549557162159875	-11.074694074835477	-9.132609100216193	-5.486899257119713	-2.6218978958527184	-3.885109058438574	0.3104084824243421	-3.7559830817081385	9.422064226785952	3.8954318032677624
1,1,1-Trichloroethane	-3.6848081852281624	-6.164488463487899	-7.059931015540582	-1.976790939761024	-1.393108298123282	-3.266694117150211	3.810451310235969	-1.4756577010353162	-0.6815959381345961	1.2621280737417506	-3.473876753234911	-5.093178328759906	-4.397067775865262
1,1,1-Trifluoro-2-propanol	-2.243124125371962	-3.8969166685016745	-0.7686044746766871	0.5357635659406312	0.9055743890979163	-4.891111374597811	-7.303043723846286	1.4585846316973483	6.114870239471931	3.0706292607667875	2.3365320014286786	4.821143845401242	0.2273602601690913
1,1,2-trichloro-1,2,2-trifluoroethane	-0.7310609038711796	-3.869666242388474	-3.120929665697193	0.6143413017680245	0.8584407265620742	-2.1862875702819586	3.526999583220224	2.275118433911464	-1.397804788254729	-7.390836108117884	1.4066688940258434	3.230086996358627	-1.0005907239454124
1,1,2-Trichloroethane	-3.1850173439085365	-6.814462499030558	-7.122737526741929	-3.839335365884782	-4.923310721282206	2.5092970569761386	4.903753940629952	7.165033550412348	2.5634659015577976	-3.8188651216785505	1.4809484819884182	-7.924974302059096	-0.4336788029329102
1,1,2-Trichlorotrifluoroethane	-0.9103600059303514	-5.247559632516189	-1.8245495707155663	-0.30249300840129334	-4.997225472841898	0.6251196834670655	6.6420751448241075	3.6091120284775746	-1.8251268261149178	-7.036273473291332	-3.578637351396472	-2.0094187292186665	-1.9993123366361942
1,1-Difluoroethane	-3.9836801140312597	-6.047569035667617	0.8221024805273808	-5.428512456481332	3.2346325430480203	-3.907440830411325	2.2839996312348556	-3.6116655654256236	-1.119237055846801	2.3743447717512973	0.7425346327990581	-1.91501520667122	1.9224688714384879
1,1-Dimethylhydrazine	-5.693409658535341	-1.6255732404529588	-7.233126919841711	1.645393381763863	3.0264513089572334	2.8850543617401074	0.9269811093934389	-3.539540256142248	-1.3960322056267984	3.0210539649628974	3.414783337235554	1.4740106667343227	-0.07630013554440926
1-2-3-hexanetriol	-1.0089839783284598	0.4010055146786604	7.275812634276141	-0.9251332181773384	1.8542002896607839	3.1225782268139137	-2.0305553268303553	6.2393252423576655	1.5926527986251484	-5.195881676067784	5.804443061637785	1.7181608265099224	-2.846778941872729
