-20.37909615	0.0
-20.35109615	0.0
-20.32209615	0.0
-20.29409615	0.0
-20.26609615	0.0
-20.23809615	0.0
-20.21009615	0.0
-20.18109615	0.0
-20.15309615	0.0
-20.12509615	0.0
-20.09709615	0.0
-20.06809615	0.0
-20.04009615	0.0
-20.01209615	0.0
-19.98409615	0.0
-19.95609615	0.0
-19.92709615	0.0
-19.89909615	0.0
-19.87109615	0.0
-19.84309615	0.0
-19.81409615	0.0
-19.78609615	0.0
-19.75809615	0.0
-19.73009615	0.0
-19.70209615	0.0
-19.67309615	9.119515520540001e-15
-19.64509615	2.4622887436009997e-13
-19.61709615	5.237789085445999e-12
-19.58909615	9.506589642769999e-11
-19.56009615	1.4741864649399998e-09
-19.53209615	1.952197790165e-08
-19.50409615	2.207899387838e-07
-19.47609615	2.1326020966420003e-06
-19.44709615	1.7596613774060004e-05
-19.41909615	0.0001240070683509
-19.39109615	0.0007465661820819999
-19.36309615	0.0038397721695070004
-19.33509615	0.01686964272631
-19.30609615	0.06332713084705001
-19.27809615	0.2030680844475
-19.25009615	0.5563837399078999
-19.22209615	1.3026515720179999
-19.19309615	2.605707516443
-19.16509615	4.453478131826
-19.13709615	6.50510797543
-19.10909615	8.11793774538
-19.08109615	8.657386776820001
-19.05209615	7.889468680789999
-19.02409615	6.143636037174001
-18.99609615	4.08783876173
-18.96809615	2.323760483998
-18.93909615	1.129024185083
-18.91109615	0.4687371189045
-18.88309615	0.1662264039169
-18.85509615	0.05037539772735999
-18.82709615	0.013041006078269999
-18.79809615	0.002884170291563
-18.77009615	0.0005450454072144
-18.74209615	8.797642389629999e-05
-18.71409615	1.2130340899330002e-05
-18.68509615	1.4287748450430002e-06
-18.65709615	1.437302247798e-07
-18.62909615	1.234919721674e-08
-18.60109615	9.06046486775e-10
-18.57209615	5.6783477247259996e-11
-18.54409615	3.0400823205829996e-12
-18.51609615	1.3983431530440002e-13
-18.48809615	6.0803684797560015e-15
-18.46009615	0.0
-18.43109615	0.0
-18.40309615	0.0
-18.37509615	0.0
-18.34709615	0.0
-18.31809615	0.0
-18.29009615	0.0
-18.26209615	0.0
-18.23409615	0.0
-18.20609615	0.0
-18.17709615	0.0
-18.14909615	0.0
-18.12109615	0.0
-18.09309615	0.0
-18.06409615	0.0
-18.03609615	0.0
-18.00809615	0.0
-17.98009615	0.0
-17.95209615	0.0
-17.92309615	0.0
-17.89509615	0.0
-17.86709615	0.0
-17.83909615	0.0
-17.81009615	0.0
-17.78209615	0.0
-17.75409615	0.0
-17.72609615	0.0
-17.69709615	0.0
-17.66909615	0.0
-17.64109615	0.0
-17.61309615	0.0
-17.58509615	0.0
-17.55609615	0.0
-17.52809615	0.0
-17.50009615	0.0
-17.47209615	0.0
-17.44309615	0.0
-17.41509615	0.0
-17.38709615	0.0
-17.35909615	0.0
-17.33109615	0.0
-17.30209615	0.0
-17.27409615	0.0
-17.24609615	0.0
-17.21809615	0.0
-17.18909615	0.0
-17.16109615	0.0
-17.13309615	0.0
-17.10509615	0.0
-17.07709615	0.0
-17.04809615	0.0
-17.02009615	0.0
-16.99209615	0.0
-16.96409615	0.0
-16.93509615	0.0
-16.90709615	0.0
-16.87909615	0.0
-16.85109615	0.0
-16.82209615	0.0
-16.79409615	0.0
-16.76609615	0.0
-16.73809615	0.0
-16.71009615	0.0
-16.68109615	0.0
-16.65309615	0.0
-16.62509615	0.0
-16.59709615	0.0
-16.56809615	0.0
-16.54009615	0.0
-16.51209615	0.0
-16.48409615	0.0
-16.45609615	0.0
-16.42709615	0.0
-16.39909615	0.0
-16.37109615	0.0
-16.34309615	0.0
-16.31409615	0.0
-16.28609615	0.0
-16.25809615	0.0
-16.23009615	0.0
-16.20209615	0.0
-16.17309615	0.0
-16.14509615	0.0
-16.11709615	0.0
-16.08909615	0.0
-16.06009615	0.0
-16.03209615	0.0
-16.00409615	0.0
-15.97609615	0.0
-15.94709615	1.448086365458e-14
