Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19
1,1,1,2-Tetrachloroethane	-2.55060667685907	1.3822417665177789	7.408839503217023	-7.381048211791732	-4.837288411327901	1.749025092510103	1.4153630990572807	-0.32103550328474356	0.6478068077376533	3.4998181898917307	8.595973589354038	5.398101353452024	0.32393740951637096	-0.6589673204899636	-0.9618481824692466	-0.012831138448879216	-2.647209159138269	-3.0796108112052316	0.4331516269227951
1,1,1,3,3,3-Hexafluoro-2-propanol	-2.181508534071848	10.838656763639246	8.89621292893788	13.993888523177661	10.606608052655673	-3.9988782373541385	-2.0946137300361225	-2.902687578993329	-5.070162838649766	6.93580063164319	0.13827353857983085	0.07787288970154611	-4.076763666642795	-2.1483123530993495	-0.39548995068222403	1.1244686643437978	-5.290073989110442	1.2871580836182148	-1.0663764139806262
1,1,1-Trichloroethane	-3.425812143598639	-2.662182926719737	9.069767294072237	-6.213495780526366	-1.5587127025418825	-5.2956043979247305	-2.106380855599914	1.0812671679088295	1.21551926413508	3.9971801789204666	3.4683132220377373	-0.9068781014016211	6.380719027141842	2.5445593823243153	0.8788080423917772	0.9197766581841855	0.1268295240765164	3.420332530047989	4.901257734011011
1,1,1-Trifluoro-2-propanol	-4.194270606713894	8.078793990357912	8.775594626913712	4.906863313362873	0.6489435334931202	7.251417308977547	-1.6908325050376838	4.378623044587959	-2.5810918137943344	1.2035064176322192	-3.8665686278078693	-2.940460506141819	-1.9560276723549586	-0.7344405770172818	-1.001691217773019	-0.06253460212503481	4.139376052667334	4.636364646914592	2.3137146967642814
1,1,2-trichloro-1,2,2-trifluoroethane	-1.3266212843088259	1.1281514057693598	3.2002309848255854	-8.970797794015809	10.560271334181149	7.71388205977928	7.881803901575261	-6.5376518794756215	2.0115798024551634	1.2422913732057381	-1.4064770970940734	-2.3092187099311685	-4.616271854864544	7.942035166202133	-0.6942198308292655	11.101125501816524	0.4700709125156153	-0.527950581993812	0.5038619230775997
1,1,2-Trichloroethane	-3.251190176499976	-0.6331673197875819	7.179827645679306	-7.27618639009309	-1.6563684133056926	-0.786815600315176	3.655884612137982	8.311417343825624	0.9016823227963897	-1.5191346895254183	7.145914671609732	4.450157244680042	-0.49017047153036636	2.0637887940274595	1.0926963132602145	-2.120425490467679	-1.6186348580366303	-2.6774637071462952	-2.562600906469336
1,1,2-Trichlorotrifluoroethane	-2.0562205613639453	3.1356959802809246	3.977746091008931	-6.762651903043328	7.755642012305772	-3.454745128928928	-0.4406368444091925	1.937550365514891	-0.747663004540695	-3.331208428827766	4.996522786073468	3.760680850561884	-3.2525583817626735	2.346896899587986	-1.3562491105680694	-4.779586681370702	-0.8563414379172819	-2.3876557044874964	5.635599445729856
1,1-Difluoroethane	-5.329536951890544	-1.0508007169082902	12.18683257180504	-0.936326036197035	-3.225178105980024	-0.6840280691455536	6.541220525696916	-3.360391527353479	-4.997147799786057	0.14720787057301926	-4.8931542300975925	2.7211356860958698	0.45805780972199484	-1.3462039660124778	1.3245993984259328	-1.368259867641541	3.5210287364502206	-0.4578992435910574	-1.3087514573625456
1,1-Dimethylhydrazine	-4.721397355388241	-8.267447662275194	-2.4847458101701516	-3.436885417540009	2.368635202567945	-1.500022068602634	1.8652597864767682	-2.1204840560955094	0.36699065124654484	-1.0382740881195647	0.07510930972287329	-1.5267647111205291	2.1437411227735352	-4.582582255602313	-0.8674611836813713	1.5453705735965944	0.40505568349930227	1.4141973106362027	-1.824489418139369
1-2-3-hexanetriol	-2.03205465386996	9.569973681432083	-9.960481236629402	1.9509316004662378	-1.7424467271078374	6.077723996175408	0.7848191287714982	4.045914624567324	-0.8396259365617366	4.234096766551406	2.486454586889408	-0.3845167267570261	-0.8816034658245274	1.8558201021889071	1.733169037845076	-2.884603706027033	-0.23796586274878867	0.4171265509983156	-1.4931434129047794
