Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13
1,1,1,2-Tetrachloroethane	-3.9497330250678426	-5.978019452621954	-10.402010847213168	-11.910726476138422	3.8519896260130664	-0.13100343232616168	8.189898233705824	3.685036687652415	-3.7107470581357145	-1.915380380007931	-1.4273561361268032	1.1767453426530514	0.2743100637004108
1,1,1,3,3,3-Hexafluoro-2-propanol	-0.1432133864244515	16.677943526034884	17.53249441864683	-7.086964183760029	-2.982652747819969	-7.785701496377327	6.6515734879481485	2.2493739886630495	2.176375804078119	0.3317073397796181	-3.2219617577471618	0.9943780386844854	-1.3552023212964148
1,1,1-Trichloroethane	-3.097514365255513	-8.456698274452707	-0.9290491697805153	-8.957113695283333	-0.6208784820332336	0.8303607456526048	-0.3548994902708751	-7.695326213801442	2.7408159305997573	-4.7843050110768175	4.670183442493927	-6.412448227907684	-4.830232354009343
1,1,1-Trifluoro-2-propanol	-1.4969922239735791	1.626693799535719	3.4198643015857875	5.341530317576957	-0.3362110483714433	-1.5133001370448318	6.597439956994228	-5.093766849445747	6.087911892112127	-5.992078310384354	-1.1447443204730097	-3.5973434011191623	2.7616112234171473
1,1,2-trichloro-1,2,2-trifluoroethane	-0.3209925531551293	-3.891977521065423	3.3094263231459577	0.0959733566348497	3.584613781048194	-0.4537800823817416	-1.0632433417151792	6.376946785203451	-4.489954713304399	3.9746558270011145	6.87694298010436	-5.863472561788565	-4.05416288278607
1,1,2-Trichloroethane	-3.7477683159638735	-9.732502047315197	-5.71926817002148	-5.375995410683668	12.587432370135431	3.0030612153595464	5.942139089679226	-0.9337823295854419	-3.4720014166629887	0.7675609744142878	-2.0904649191911138	8.18779012536626	-5.08841587992657
1,1,2-Trichlorotrifluoroethane	-1.2007396897668288	-3.9993157999083317	3.5548463006890296	-7.823845106110251	8.905425189713846	-1.6016149970928926	-2.2374920972297714	3.9201145055327604	-4.484627109030101	-1.1170740668686734	-5.607021113099299	-6.105536733774021	-1.130007656339491
1,1-Difluoroethane	-4.580839894883028	1.7107319236914136	-8.074127863050421	1.4581462287007232	-7.9604125021569345	-4.947897042529988	-0.19631865404773582	2.3559375125055695	4.614950675488362	1.868563762840346	-2.3557147201106545	1.2003522132123123	-0.6470791454188219
1,1-Dimethylhydrazine	-6.765616796892763	-5.777979582974506	1.3216049486871364	1.2090531411807601	-5.49855690498867	0.24518874382553418	-2.7630648378976956	-2.1761585290477834	-1.9787338810325694	-0.6380617505612378	-0.43652129329244066	5.175520224863664	-0.3780171000312291
1-2-3-hexanetriol	-1.815541452843432	5.990318173829904	-3.4325235096053093	0.620696624798635	5.645377940975751	-2.9452955712491984	5.2075455158012804	1.3329111816929926	-3.1276124849135702	-0.09850627497334184	-0.38145620266715224	0.3993324076257753	1.5023137879729054
