Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
1,1,1,2-Tetrachloroethane	-3.4629217004889132	-4.047259736022541	2.601102024133659	10.534633971863062	1.5489139820010733	15.34887384160085	1.8012109874402216	-5.623631128886513
1,1,1,3,3,3-Hexafluoro-2-propanol	0.15122977593439077	13.95544595419495	-13.249527705157176	-14.150166591062057	-10.341484726209547	4.148454459073454	-1.4395156517367127	-0.7026874276368554
1,1,1-Trichloroethane	-2.6270080818883565	-7.205331266352343	1.48856601487822	0.7411175825058867	2.660567827031645	9.292003326261126	-0.09477033636968284	9.47120582615283
1,1,1-Trifluoro-2-propanol	-1.2509221503512942	1.3408313316742215	0.2833115846197118	-5.515723111012565	0.44168894615950444	-3.2322691713758775	9.120429763534764	6.16011417356959
1,1,2-trichloro-1,2,2-trifluoroethane	0.24442396090458957	-3.2696513835355208	-4.345594190798312	1.1311029868004059	-3.2720354137900807	1.789132019811283	3.186863985015502	-2.002706701193777
1,1,2-Trichloroethane	-3.160520080715286	-8.723654567808765	-4.684951774005055	15.444615473425658	0.17982952030686228	7.710678918059844	6.315003348877013	-1.7976695355057541
1,1,2-Trichlorotrifluoroethane	-0.5375199732261069	-1.8033005852828126	-7.026061101567413	6.08462566510086	-6.095422134006852	7.567380715595958	0.17202828902234976	0.6637830812474772
1,1-Difluoroethane	-4.3736182811935045	2.604007770893007	9.171864421660864	-1.0080923536115143	1.4046254172383996	0.5927655352326461	-2.8778813191290404	0.6315444160257982
1,1-Dimethylhydrazine	-6.286415579069605	-8.000239575005294	0.9842511468222911	-3.550067831685216	1.582080675017495	-1.108059585058411	-3.04230696265673	-0.142759469150436
1-2-3-hexanetriol	-1.489428438853255	6.5060292335080865	-0.6225633329121217	6.014390990094892	-4.105065017592114	0.9868259770037393	4.204199703566785	-3.3708509739457595
1-2-Benzenediol	-0.9938568776960144	-8.527501768162262	-1.2835735463241378	-0.5981414220041208	0.35689621528207355	-4.677073514694579	-0.5295505764959201	-3.9102523801755975
1-2-Dimethoxyethane	-4.413666563105423	-3.256748268240653	1.6638712421951989	5.782605002392535	0.9051633715825389	-2.4853694510641255	-1.6341251811099455	5.634900920565664
1-2-ethanediol	-6.628696689995594	0.5434213799480951	1.7571168867443494	0.8791398748873869	4.499639952397464	6.566712930830543	0.12762650344253948	-5.491326046902631
1-2-heptanediol	-1.2296794200097971	10.838072792525125	2.1144734225750046	6.513565514855404	2.40395335882027	-8.022900820635483	1.5134056688733042	0.8857686568301075
1-2-hexanediol	-3.130401017344558	12.008945691103756	-2.250475175820253	3.1715183593088807	2.968334994482822	-3.1228476064995636	-3.181323691945795	0.8314762772120763
1-2-octanediol	-0.3715536674592294	12.685001943595696	3.321359988612035	6.049543970548227	-0.5043022757070728	-3.81289085471686	-4.049470057121773	-1.0654521610716081
1-2-pentanediol	-2.721173524886136	4.4173384684715185	-2.653617458061857	3.3260605475565668	-0.8302063289333551	-1.045419075184739	-1.618776229171905	2.558852271452673
1-2-propanediol	-4.954570389166722	-0.9357899474338818	3.8407881075794763	4.0646100029338035	1.674853321936455	0.42694848088230886	-0.4112611368766901	1.1672011478248567
1-3-butanediol	-4.129430058738522	-2.532073005209902	0.46176054098822	-0.690495677698775	-4.132353565523108	-0.5894022852586336	3.445741292852082	-3.133977633499463
1-4-Benzenediol	-1.5763479378691734	2.913610753056252	-3.1692249310680225	-12.611123192026634	7.327995722701629	-3.14713547466454	5.895944313742716	-4.1229263561262925
1-4-butanediol	-4.420463589288795	4.462541332642653	2.1224667547984346	1.1978815889227634	3.8807717991792257	4.630674437733865	-5.079610102941665	-5.725473148514557
1-bromo-1,2,2,2-tetrafluoroethane	-2.9731353540126646	-0.05890585267086674	0.9008167333920308	5.342021861841067	-5.190571378491452	-5.812744882187384	9.18214531087565	-0.5091679804083308
1-bromo-1-chloro-2,2,2-trifluoroethane	-1.750748815389157	-4.425531845970848	-8.99080820298735	3.973305668189431	-1.0534093979785066	-0.32519008019870177	7.776691666008884	8.94958153112708
1-bromo-2-chloroethane	-4.685502338481128	-5.560891839802038	-3.8542444582053914	1.6116815756504335	0.5549175785532647	3.352266875551684	2.3040774019584402	1.0347766018188902
1-Bromobutane	-3.793558298785732	3.5274887495510203	0.8393604722420834	3.284776282223652	3.8538279791036785	-5.720907553135735	-5.803804430463936	7.398327098299075
1-bromopentane	-3.732069994711494	8.840575517072967	0.958055063774342	-5.12480421182659	6.450334209765306	12.346817446668748	-2.9885544658310432	2.6431590510363834
1-bromopropane	-5.481152796404369	1.2493384412873794	-0.9069558481668715	1.7335822545099968	1.8062165895824784	-0.4228857694021297	-7.522855641228413	-0.6970708479293304
1-butene	-5.578339307955769	-4.341854336464786	5.3048135736662525	-0.15671431508821415	-2.961064146718437	-4.996684371480135	-0.23354274016099913	3.2477883108196783
1-chloro-2,2,2-trifluoroethane	-2.8775685998887854	5.150837521102824	-12.144380211296701	-3.359782475689012	2.8887971635422534	-2.2634968329923058	-5.510767416189343	-0.7096426445345702
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	0.13286121216720106	8.700764596666154	-14.03534314660615	2.501260172593151	-11.523171389176486	-2.972749414336154	-4.389282876063155	0.9893832244664102
1-chloropentane	-1.6900465163873002	3.0525838196246498	-4.278942185629893	3.8530086697181134	4.4905150032108345	1.464944601561657	-5.033308319469772	-9.898300608390587
1-chloropropane	-4.91576916023557	0.13878207182272315	4.553425714994811	5.935197044067784	4.65055224076935	1.285599983132399	-4.732220465388933	2.546581069186198
1-hexene	-4.282366893999459	2.8093892961329603	8.768038971872397	-2.0511678408205354	3.864265824160163	-6.828847331223952	1.9409026371562075	-7.0223060198135405
1-hexyne	-3.8764646744096063	-0.8859635650259945	2.747349526845384	3.8526482229272956	5.371000686022128	-6.490304483118592	-6.262855912123412	3.1692574517238183
1-methylthymine	-1.7958496591314674	-3.515444513020346	-2.1682714129573224	-8.808589113682084	-0.1822077736721889	6.475466201734311	-8.726700141520507	1.6162333893282719
1-nitrobutane	-0.8809479543275641	-3.8120503180744505	8.760951825058017	7.866138372001986	-1.6080284049098652	2.5681630047340334	2.4131089483965087	-1.7753462968916158
1-nitropropane	-1.6607327755857464	-4.021827805046183	-2.5420545985166525	7.0604097693527414	-1.674701010096722	-1.742196326490872	-4.7816251103182426	-3.1473906189881857
1-pentene	-4.789296489894572	-1.9376023430267586	6.095978313957854	-0.2885404485267445	-4.454371118743815	-2.167899690265703	-6.040795501576708	-5.338062685961098
1-pentyne	-5.328362557062898	0.5434719228474254	0.6688655232839501	0.9149120538914038	4.990602744484231	-2.129399841628008	-5.288079087747762	-4.066736976798043
1-propanethiol	-5.685212498525785	-6.873682272145475	0.5827313619390512	-2.042352933515393	-3.95257718742291	-1.1817348462624793	-0.46614264693683233	3.6863234635551843
2-3-4-Trihydroxybenz	0.4565882560869403	-2.3225618793908818	-7.067949103879921	-1.2122101657906301	18.556067443271424	-3.6317245930088036	4.221172506571238	-3.973939612001735
2-3-butanediol	-4.140402240623434	1.4809989085941548	2.4000374265179802	2.73044254740163	3.6399347956062362	1.0594800703037106	7.538760144751923	-3.7836557336817793
2-Ethylphenol	-2.276872723771183	-4.566103916696689	-2.8542768870156823	-4.689415864023315	-0.3724542035959795	-3.080958035441885	6.454336915987456	-4.371248141399644
2-Hydroxy-1-naphthaldehyde	1.1476914845659165	-3.7787017199740043	-4.873329885546268	1.2524609255918198	6.93890433132084	-4.0946687368274555	1.0604672688264833	3.003174613050899
2-Methoxyphenol	-7.021352370525781	-13.167033584787147	6.194394122861989	-5.26133454533281	-4.022081928536029	0.4482058750466898	-5.2686869146213615	-2.9897163151259867
2-naphthylamine	-2.375403745378141	-4.525168800144611	0.4215782148234988	-2.3395264812554615	-0.8160188641868433	-3.999533267530587	4.394830571816016	-3.677703785024012
2-napthol	-0.09726682985214152	-8.81600507096164	-2.4853654713848856	-2.988189816121133	-1.872064367466689	-1.456683785539517	2.3098839651559104	-0.5332334453519838
2-Propylphenol	-0.33166886514265354	-3.14741211045595	-5.325213126613754	-6.348968395035618	-0.5448310365416575	-6.6541440005927734	6.998852242583026	0.12590787588406724
3-Chloro-bicyclo-dimethyl_phosphate	1.494521339297339	7.920152432268374	-0.7726001548072036	-1.1401559678566877	-6.889464299639777	-9.78443269524064	3.1681971385994006	-7.971509081187365
3-chlorophenol	-1.9758015505095154	-4.582542701089805	2.0110104734937058	-2.658307056822762	4.573123635108865	-3.867141597346367	0.35896948132727147	-3.869753229210829
3-nitrophenol	-0.19672504166095495	-3.805298807092482	1.1722048560968146	-6.800895541449081	2.4740478873110034	8.457954955211914	-3.8067629876076015	1.4319353140917803
4-chlorophenol	-2.701414033747665	-1.4913942626381593	-0.03387845472422145	-3.4405008052249975	-6.142704342644825	-2.6284773824549084	-8.641638366413881	0.7187508352458379
4-Ethylphenol	-3.6432666210226126	-3.403658799870608	-4.620706499635429	-9.172919290687878	-5.447947736127346	1.5261481623800897	1.1205122416634394	4.214171853546813
4-Hydroxypentanoic_acid	-1.9002268954491413	2.5247730311609486	9.215840779481207	4.63528696867367	-0.7696363461431476	3.0768104148230173	4.273372823830191	0.05305522447903288
4-methylphenol	-2.8305491529747653	-8.80477344215526	-0.5417730476111348	-5.055107533991875	-3.5568369637587	0.8526771387251518	-0.2207125318746477	-1.6422988900059574
4-nitrophenol	-0.8239963085639282	-9.76731359036146	-7.967474036048373	0.6632341180782623	-2.249399861877879	6.306052639373738	-0.47271283096392186	1.6391169836406734
bare_surface	231.40240126788825	-1.3684245337249692	1.4284883115825981	0.13469941089257798	0.6754884938085174	0.08414100988896467	-1.0428721955280298	0.22983027282819526
Benzaldehyde	-1.9932459954725454	-11.325665037584299	-5.788969396301215	1.085739966685701	-3.6983737068484097	-1.5710687279876514	5.702284591839747	5.21107279530255
