Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15
1,1,1,2-Tetrachloroethane	-3.4629217004982378	-4.047273893413224	2.6011083003366706	10.534471583312834	1.548393146694824	15.350377995585363	1.8013348221167809	-5.62397730339063	0.8171307538564635	4.417644168570593	2.3881835522326083	-0.1413404053124516	-1.2423352489190471	-0.8260040283029931	-1.9283340987352706
1,1,1,3,3,3-Hexafluoro-2-propanol	0.1512297760580795	13.95546861609318	-13.249488395251289	-14.14934802507555	-10.340151969602397	4.1457694854352445	-1.440565654220074	-0.7059215457076397	0.9375019716313837	5.900083641220994	-2.919536925222101	-0.6480145694190477	-4.375012376975087	-0.05479063090725931	0.5531450771730858
1,1,1-Trichloroethane	-2.627008081771526	-7.205341963858989	1.4884941052248946	0.7417153059584222	2.6611796506806726	9.287987010986445	-0.09350064315120751	9.473621369087056	-0.2850469469938663	0.6488948119359261	5.780372499420741	3.060753908861278	-1.4207061064147066	0.12007188334378294	7.399923451884564
1,1,1-Trifluoro-2-propanol	-1.2509221503476586	1.3408196808515456	0.28338368679992154	-5.516323572320088	0.44165664438038416	-3.228928173868491	9.120191165619296	6.164592320364052	1.3199285577099626	5.759861528356282	-4.261783619570832	6.780857590465531	0.9312933787261785	0.9969309617455301	-2.050227648562777
1,1,2-trichloro-1,2,2-trifluoroethane	0.2444239610751283	-3.269642462351243	-4.345744196625681	1.1321170432732637	-3.2716053473569184	1.7832564214546127	3.1878044810203745	-2.0061493262560908	3.2243267431652596	-8.39865246308158	0.869734972935794	2.33348542112641	4.2413907862617055	-0.7646929297988939	7.49986208792319
1,1,2-Trichloroethane	-3.1605200809212506	-8.723619412356397	-4.684924929361236	15.444453313370731	0.17885068538759857	7.71010910475669	6.315763871576145	-1.8014482900135793	-4.035527572561394	4.531555628336146	0.7483654355800803	-2.0644205013310164	-3.13878391943582	-0.35384467490450267	-0.33273982287906806
1,1,2-Trichlorotrifluoroethane	-0.5375199732828062	-1.8033103536871584	-7.026074743463237	6.083893531402122	-6.095554623813571	7.5701938097890205	0.17208742278629316	0.6676554924927778	4.922596061838648	-5.015805101237587	6.7993617799167545	5.540960822765945	-3.172747023257832	-0.9174985917712234	-1.284102812692255
1,1-Difluoroethane	-4.373618281375076	2.604051699925474	9.171704841643983	-1.0078069548981772	1.4035149797930544	0.5872012776457834	-2.8752797344110657	0.625830939489557	0.8456562840160838	-2.3692824876189826	-8.67514988337721	-1.6249704780239893	-2.0811651172256678	-1.5185422957553771	-1.0129169466568393
1,1-Dimethylhydrazine	-6.28641557917175	-8.000215278836928	0.9841370964783743	-3.549832424075342	1.5812140452020482	-1.1122359370161343	-3.0402263172764994	-0.1457344251680294	-3.2034164694613123	0.7208769511868807	-1.6054890685682772	-0.2519258338701214	-0.42090367703377873	-2.6350688585003263	-2.486846017694211
1-2-3-hexanetriol	-1.4894284389199501	6.506068499293923	-0.6225332898507339	6.014259729913878	-4.104737669712091	0.986220441273588	4.204896220106746	-3.369905928817764	-1.6214638420160938	0.44192599463154264	0.6820604519620904	-1.7566332565928668	0.795370943666742	-0.19797646912709682	-1.3217870027798657
1-2-Benzenediol	-0.9938568776842056	-8.527498036250591	-1.283478194304822	-0.5988269460747969	0.3565789902588459	-4.674052002346361	-0.5290548535143876	-3.904623670742542	4.7772546289094056	1.031216501497525	1.2744122922478913	0.6143318542198908	3.7554967355949724	-7.8969710206730594	-3.6173107561757414
