Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11
1,1,1,2-Tetrachloroethane	-1.8499907415526693	1.3817785020152409	7.842391797908976	-2.7133424575724803	-1.932243007814775	-6.131090653214955	1.152281719884678	-3.5838734386627467	2.4799139368047296	-1.7890370076793147	-5.890934287364709
1,1,1,3,3,3-Hexafluoro-2-propanol	-1.9394105678809663	10.385168836655982	10.29985687927887	4.098508057015475	8.514835543677618	13.33413004846531	4.050777341568722	-0.7553332440652771	-8.274617957999972	-1.0424024768407658	5.433438474451607
1,1,1-Trichloroethane	-2.9068240580462885	-2.389243679959677	9.62439885886304	-3.1737954714689414	0.34719004363994205	-5.078602682331556	-3.391859111089381	-2.8848825416822605	0.014494955495969793	0.6247628488703494	-2.123689014475037
1,1,1-Trifluoro-2-propanol	-3.804536270606193	8.490297836342249	10.525410481933276	5.126702136201431	-2.863406938339612	3.3633763154329914	3.9831064354001913	2.8312945498869975	-1.8674820535535008	-5.480963265251955	-3.306272984879161
1,1,2-trichloro-1,2,2-trifluoroethane	-0.6925697928710101	3.2847853728181904	5.029213403381079	-7.152474635985442	-5.054098199683437	-0.057119836296515465	13.570426308476788	-2.3847242310256203	1.0623299890576354	2.360403309650513	2.2212303702652103
1,1,2-Trichloroethane	-2.652326769692603	0.44411555997191293	8.098788783006503	-6.439090166488207	-1.6070312808398943	-2.124240274180155	-1.9476805948165712	-2.568942598895131	9.976722984054584	-2.55177634878	-5.350445033549458
1,1,2-Trichlorotrifluoroethane	-1.3075659678587537	4.21960550500329	5.426899044910254	-7.77694553913961	0.05974897380500264	2.1824796906960944	3.195378975930524	-4.2463393853799145	2.5275239237700164	4.89220193540744	-2.6413063189639665
1,1-Difluoroethane	-5.195041475099104	-0.24709143373638737	12.263006374569093	5.13033084169976	-0.468457297919021	-4.228125796557077	3.1503733362978084	-3.0197486993941403	3.0343675938416292	5.08401593496029	0.3234579098875784
1,1-Dimethylhydrazine	-4.373476354286886	-6.435283366715045	-1.79870032212538	-5.7461732078719105	-2.095444482518492	-1.5963049114457923	-0.8185933867568909	0.058983106718351344	-0.6862274781484696	0.9265737384028856	3.134495691909667
1-2-3-hexanetriol	-1.4935235255740353	10.574585189053176	-8.726836399339197	0.6861960540075116	-0.13165709039300771	0.7667983392690889	2.9738343045020614	1.1585542152003645	2.2781157837627624	-7.09280693035177	-2.498655252744106
1-2-Benzenediol	-1.1201230557505484	-12.291111348999701	-3.676647866492472	1.0120432866070241	-5.02547632088557	5.126951458633072	1.2864869558742729	2.25480279509156	3.9916185448615784	5.990112470546447	-2.7956338805125425
1-2-Dimethoxyethane	-3.89502602382581	5.242341065935638	-6.33820799348726	-5.443900626991286	-2.7798075151168176	-1.9049894137776333	-4.54776397575832	-4.308101979550421	0.9137440783295802	2.2692775151476723	-3.415159993302682
1-2-ethanediol	-5.816128702049551	2.1963608608019687	2.90359230437574	2.4092365836919	0.15186104482530915	-1.4769357252425943	-1.897028731892042	-3.4046970475045844	0.06456318258598419	-1.1760895504574953	0.23898850243313538
1-2-heptanediol	-1.9831954695446188	14.048708597265712	-10.998143454425804	3.6440050543057203	2.899465808687043	1.6382954352295165	-2.4284618560095477	1.321604087987482	8.20718721933738	-0.4395988120161731	2.9796622637207313
1-2-hexanediol	-3.126396948273931	12.379316665749707	-8.185406045889684	2.735663402924592	4.118331734821117	1.8153110811050417	-0.020053840325365314	3.3925153703927404	1.9226042983178304	-2.5011529559538963	5.272524530017713
1-2-octanediol	-0.9322681544843808	14.944725731886443	-11.734093043133278	3.9139595385703085	1.0393674831196948	0.23707336138617421	1.26705231779987	4.176926880330213	4.882737687808496	2.987955361858493	-1.4618791970961875
1-2-pentanediol	-2.3113436572884463	9.14681247849591	-3.5954867550434457	0.6691015045618262	1.2362492814499586	4.402276328012539	-3.4761912637151244	0.9355185590465207	0.56814511672913	-5.375795291204079	3.2747652992229472
1-2-propanediol	-4.918968232005836	4.878292901487183	-0.19315495058033053	2.042853611771171	-4.067597310501466	-2.5190429783939634	-1.1189391148474843	3.3711014588837567	0.4272930845602891	-5.226378496464923	0.804340166477826
1-3-butanediol	-3.9068187820662734	3.051781858568125	-5.291955047236812	-5.745878232484072	-3.9058550630739965	-2.0789530841005024	3.339567125224252	-1.177273516451602	-2.9693176777982417	-2.9079390138042487	-2.0875101118610613
1-4-Benzenediol	0.08588648400559208	-12.458881589745529	-6.927204866310643	6.1741757081189155	2.6778530485375596	7.164182007367737	3.9552313111858166	9.396010788949258	-2.7832233009800493	-0.6213750586889677	-1.1259875167831694
1-4-butanediol	-3.8217774508995883	8.401227129712296	0.08416996503665974	3.0482403937204485	0.4543989026874126	-1.9488075382533776	-3.1538338480809602	2.218488605995929	-1.1139310499002393	-2.0444032914412773	3.3903784430444244
1-bromo-1,2,2,2-tetrafluoroethane	-2.456234931022873	0.23325892633440812	2.5948244335827075	-3.2834456189909105	3.1194497764823064	-0.39602583442384875	0.7920588559391286	-1.6291906334496826	7.410900172694516	-7.394860937788663	2.1591593757332825
1-bromo-1-chloro-2,2,2-trifluoroethane	-2.797792916720277	-0.23601407255889828	8.17429800419725	-4.462450105077754	1.028282852436633	2.7761011143140597	-2.2815478454588862	1.3996605446259267	3.5645985842095165	-3.6218971027428335	-4.335181146732135
1-bromo-2-chloroethane	-4.005455665788724	0.7012415732857004	7.83948450079764	-2.2394138545271196	-0.9281147407913792	1.2779329275055848	-2.288311288255655	-4.191888243809206	-0.6733890882155348	-0.7156741409861289	-3.1290521027103853
1-Bromobutane	-4.169866906729216	7.4179574083986575	4.640264266358289	6.5573240968567905	3.691863147284357	1.3042580338066398	-8.225416548082244	-0.8031710460435935	3.1630390789224534	5.938122029912296	-0.5690462670866704
1-bromopentane	-3.580108707449956	8.567780717174035	9.161685717966282	5.303709200347021	6.9515189881615	-0.5085668982867398	-2.150808250608936	-4.4791079028817045	-8.00823674162744	1.4944249184141842	-1.454961317750048
1-bromopropane	-5.0485788601083295	4.62930806292914	4.400734183000774	0.8602701859078392	5.139324681778452	-1.2991685870959522	-6.1120318513082035	-3.3848716431769703	1.7849788755328557	3.840606555261776	4.746015534980119
1-butene	-5.202856362935965	0.38065405542767783	-0.5505269521232088	-0.4214773147572495	-3.187088875140969	-3.915770535703377	-4.98235390639324	-2.077534031424295	-2.234178018721848	-0.8841243309708502	1.1127401556208192
1-chloro-2,2,2-trifluoroethane	-3.8837412328039655	2.031437670552455	9.882386038301036	2.062149541471797	4.578170080785654	7.833415886941347	-2.891082652325433	4.611729197099985	-3.600495309055121	2.2789617294652724	3.697788042813987
1-chloro-2,2,2-trifluoroethyl_difluoromethyl_ether	-2.865013127916651	12.287379107613564	3.450596729726039	-6.329477660171805	0.9334766042607288	13.619084495516663	7.614749770734479	0.9775279770318956	-1.3517785958615065	2.115412607498576	-0.8055893180088464
1-chloropentane	-3.003346818138594	6.845437091811472	11.841230262366887	-0.7224039676960781	-0.28852440743328	-0.13548535713826687	6.120930555919676	2.3497212420757525	1.9119905394114405	2.9734547247837435	5.6794639724871
1-chloropropane	-4.8524890065643635	2.4887861953467834	8.196527283387532	1.240870661206109	-3.602144943663676	-2.8937898798744617	0.07407089040761865	2.1845824579622946	1.0092026336648432	2.2674067825671225	-0.14767321680113674
1-hexene	-3.93322825783204	4.13944083496144	-4.480988535181921	2.6066282164291112	-0.8222488478269785	-7.761234601878953	-1.661068170662386	2.1825031226267697	-2.6772050666259095	1.4983649391680411	0.4903706041389673
1-hexyne	-3.276382688101601	5.893007244600072	2.775559998427553	0.26333282965458044	-2.0892476044847785	-3.437536211181095	-6.79594247598864	4.475851163933874	-0.08140727018629945	6.020445689072479	0.052269474852640066
1-methylthymine	-0.30060124780575315	1.2486861336075405	-9.744018684510948	-9.243030190449094	-1.371597869727328	-1.1165089023565438	2.8045028488020747	-0.4514345573195988	-10.259862323650458	6.115822836894699	0.12136296373992195
1-nitrobutane	-2.793755562717896	10.419064860269756	9.9847645386815	2.9079670344474726	-10.081456004965347	0.687768839234496	5.161506699976222	2.810612884793115	4.851052047458412	0.7881856445726505	-4.037634407876676
1-nitropropane	-2.9900091990832647	9.286540410782244	10.447782267823165	-2.493939148312481	-5.48229596671751	4.0606461676993115	1.8850907187931532	1.3201783908576206	3.5557019361538007	0.41764886126274997	0.7176661396096077
1-pentene	-4.518113485138661	2.660308460989467	-0.5420841149945411	-0.3001821523383573	-4.03266262914071	-5.638172417803325	-0.01767263968481722	-1.345193138476526	-3.8836028312937225	3.5555685590875172	5.464382939123124
1-pentyne	-4.251209666645964	3.5226018458244677	4.291611471928191	1.419504473891653	-0.9715699665429062	-2.372899517344913	-1.8736749235452572	1.5310516148799116	-2.72934984485265	-0.12986592585944426	5.404483035896791
1-propanethiol	-4.398121331418026	-2.261007904799152	-4.500731394351273	-3.3180511631624428	-4.734433991265199	1.919844536966105	-1.930016742048818	-0.9861211913772988	-3.8938606975676455	-1.9324386218820806	-2.2263594112121314
2-3-4-Trihydroxybenz	-0.18874879045657453	-11.525867002146953	1.941228843961164	0.20195416441986808	1.7728377296955606	2.990167784252103	-4.285916850959969	12.030677832740363	-1.8731957020102223	-0.9499046911392018	-2.921620741706387
2-3-butanediol	-4.208228002993458	7.237097846161554	-4.397151562584875	-0.0931592868557499	-0.7612664064852415	-2.6526191207293675	-1.0602722965584435	3.341707056735289	2.6289984610653216	-5.514464991697526	2.332348796626893
2-Ethylphenol	-2.520011256284496	-11.808015344396766	1.6884520867407702	-1.9946776651703875	1.062209930417855	0.24874632898751373	-0.7905824926623491	2.5426715986010673	-2.0116171933529747	-2.4854905054213106	1.4423845937781108
2-Hydroxy-1-naphthaldehyde	2.2295463105339346	-4.642462097960353	-4.469708185334053	-8.3860953397004	-1.1543220079499423	1.3985159583698918	1.9651288421240858	3.950777408709824	0.8906154756351643	4.131206341446258	-0.7720836591743487
2-Methoxyphenol	-6.870587205146276	-11.884812036485211	1.7989577259169272	1.910809814394244	-9.762045052295093	-0.9313238024084192	-0.3596539666461508	-4.164119859553158	-3.1319404383692406	-1.2332650560943657	4.475175747630491
2-naphthylamine	0.185805696640313	-9.704240556700556	-2.0282094329917424	-2.1600485730911605	3.320246748716207	-1.6135866230132998	-0.753111075523683	-1.8297051493708403	7.645511040839685	-0.5769503343800406	5.403217806913835
2-napthol	0.8525683797400088	-8.08589947446119	-3.21123788219915	-8.549547170911367	-1.4915505663262358	-1.6212876578188247	3.694543097901118	0.38640053331351437	-0.16718771874436714	4.766514062898681	3.46783594264251
2-Propylphenol	-1.6505041778293679	-11.824293660510218	1.178803228669278	-1.7202601198536345	3.1595388827257196	2.4537051597122375	-0.012983433702946117	1.4012857245139176	-1.1265839316511315	-4.204531598806612	1.1190979624691975
3-Chloro-bicyclo-dimethyl_phosphate	4.623044475952218	-2.319791444696122	-9.402996193294598	-2.656975949171781	6.291949533968616	1.4051131663101468	9.241281845152514	-0.3784071965606025	4.706191597078056	1.175861152839711	4.19507350155189
3-chlorophenol	-1.547929736415424	-0.0014564830211183947	-4.029678181388693	-7.137516089050684	-1.6482718711019904	-4.467222639241541	-1.2030700832410481	0.7667475842676156	-3.1775914192462538	-2.0161734196405914	2.7112191189550967
3-nitrophenol	-1.713493013245806	4.593983120214845	-2.2321131776343517	-0.6562042624214257	-0.0187468741364563	-5.21151251859508	-3.019231110317813	-0.8570455000172859	-7.5018378081795785	1.6070342375064928	-4.376168495552541
4-chlorophenol	-2.1990190868884603	-1.3739002348442046	-7.9713969592681995	-5.831414386312263	1.4309324810195236	1.587432301541288	1.6088923324098678	-4.551883418935117	-0.2721412692510604	4.952772059543721	5.589752367186575
4-Ethylphenol	-3.1950752593070066	-11.45660002616329	-1.3221938339007788	-0.14534922896293342	3.930120480089291	1.4610970823987877	-2.931804344641912	-4.189166122986325	-1.037970200097115	2.263879975829636	0.647325348967257
4-Hydroxypentanoic_acid	-1.183190506097145	-8.00019522179274	-0.734497511247942	4.669742040520672	-2.857597478127925	-4.146139464709631	5.844379593618516	0.34956046062361534	2.3986934225856698	-4.542749967326654	-3.22678956352412
4-methylphenol	-3.3268304405851046	-11.987792542302358	-1.6739238148619284	-2.623690780740487	-0.29756500025883853	-1.7103369606870424	-2.9304962940164594	3.026058666316451	1.299521097395995	6.192191593714491	1.5980778427184956
4-nitrophenol	-0.8362759029599792	1.9566285114881488	-0.30144784114655027	-3.875664812191038	-2.8678026624574504	3.375965418373584	-4.576530556946476	0.8253467112768978	-5.628746922118447	4.037583633679674	-9.763746207038286
bare_surface	220.18172771751537	0.9465719246925696	1.6842743294009108	0.6981316552177362	-0.8580808925370529	-0.9716919182854228	-1.2627260275314809	-0.167357387494472	-0.3151051456265503	-0.24667035151118002	0.4561576767595813
Benzaldehyde	-1.2176965160349413	1.260153728421677	-4.569023732481055	-8.841400808452212	-1.9587274947174427	2.869961508588953	-6.825572082509237	0.2081466141427407	-1.976776442562843	-5.507547075981835	-3.6298180102084183
Betaine	-2.5574779787641995	-12.527358993886622	-1.4001617768413972	5.356933687505432	-1.754079059381309	5.468113479543148	2.2038744607076155	-4.803441201447608	-0.7715984208956324	-2.695089173423328	-8.604607044050693
Butanoic_acid	-3.099615611854308	-9.271843110141592	0.18787665088414177	4.053191111199292	1.697827774821788	-2.514025791196055	-0.13619568821177977	-7.0151191315868395	1.803596561828693	0.8835039162386389	-0.05257351212099416
butanol	-4.813695946740059	4.864013188195854	-1.7167210259275911	2.431954744810164	-3.6559143500360745	-3.460811462993054	-4.153222759828984	1.7461209184353275	0.7710515293999992	-1.9633769178256077	1.1998708707627594
cyclohexanol	-4.043602232433768	6.4355378529534475	-5.141776542138165	5.014155241721094	-4.76019852416023	-1.6506767039603343	1.6314527988129242	-2.9804754040720773	-2.4700903839472836	-4.692304183877372	-4.205081031708055
D-Glucose	1.4313718117927017	-7.3646778468697605	0.45367786400884774	-0.7222619976038542	4.525078599493095	2.0027549616503073	2.8001759441139344	-1.5834837055522977	2.6154681032576423	-5.614633066187091	-2.832407532464475
Dimethyl_glutarate	-0.3021612433570576	14.120480452096073	-4.627712644017822	-1.9257408447423057	15.195051767650963	1.9051606147745275	-3.190412922504238	-11.051602749331554	0.39380767767255115	-2.713150950255084	-0.4562278207234406
ethanol	-5.623108742254834	-0.212244211897983	4.5556241473190155	1.4629366080948074	-3.396072833095644	-0.9893921262315415	-4.979760001083744	-1.320417636207578	-1.469309339828098	-4.532391964815389	0.3200225304504986
Etidronic_Acid	-0.9181694342647495	-9.692644505926966	-0.31158921733317196	3.5227687907188585	0.7133598878745345	-5.897638513922647	8.865546160318674	6.550193510246158	-3.6270045455089175	-3.63266121113181	2.286262567926348
fluoroethylene_carbonate	-2.232294410728221	6.619557575540421	8.013861199477963	-0.35666024921138273	-3.0293077071702315	1.2844987963893066	4.442864296138158	2.193821732875351	-3.034323291050002	2.2500654787528207	2.03031714564413
Glycine	-3.8442613729893007	-9.578407697975079	-0.17054855613498168	-2.4411932099193168	-1.9545921063798455	1.4921344113482875	-2.0734760204371794	-3.784072976427019	3.612615896768809	-1.68273634349878	4.125597648329267
Heptanoic_acid	-1.5006691109463048	-8.994880992772186	-2.0449221251687586	8.824763922088742	4.63558568823835	-7.695715299536045	9.152280322664732	-4.85795291965012	-0.14538760036055445	-3.4137556502215287	-3.79159461619281
heptanol	-2.234321941296578	11.414705868423088	-5.145151087040073	6.906719649533184	-0.9218758645076882	-3.2679574668493925	-0.8040667044639978	-1.2345612424122827	3.4080507414874908	4.982175395182135	-0.09657283565225905
Hexanoic_acid	-1.1566334121044488	-6.669448871817372	-0.2720136847678468	4.227246479862041	8.398912445718887	-5.276427480716366	2.401260319617355	-6.888614225735023	-6.119812141632365	4.343100024296467	-2.784223747684491
hexanol	-3.1167073163865977	8.751223445020313	-5.8626581205822825	5.167908676840771	0.5105793219664919	-3.727482730320491	-0.8342964470518696	2.7471159256530346	-2.318260409307541	2.133515489718995	1.9481897841814957
Inositol	-0.7541215427678635	-6.530674526433432	-2.29626185802102	1.0837373936322554	12.750552020527802	2.9014085354849533	1.5023745222310767	-0.6558554747207141	8.916490232257145	6.345085601207458	-5.697690582783009
Methanol	-6.545242637247791	-9.629115507118991	2.813078191677833	0.8286546285519345	-0.3980211409737194	-1.9024486051425065	-5.695457443088945	1.2191369180071276	0.2916471469165963	-0.009922337364449365	1.2989329338938411
Methylpyrrolidone	-3.1347118266371066	-10.661474930073854	2.2938529098690594	-3.834578519802386	1.6600043317661881	1.5581654545683765	-1.7437668806723394	1.0707143058815725	-0.34788543160634344	2.251634429964648	-0.8253883644444246
N,N-Dimethylacetamide	-3.3779116253093635	-10.24215436108045	3.6598794871965468	-1.573984270762664	4.282755773746052	-0.44435726777338397	-7.024968456920937	7.155625757901689	3.153279125159226	-5.326057201475327	0.5752892746711835
octanol	-1.9780060578781011	11.848141219491081	-8.779216003842325	5.3135324530737265	-4.671470129576833	-2.405222693219058	2.157848197040822	6.47963250007752	2.0474995692530875	5.976714762156337	-5.9831577131504865
Pentanoic_acid	-3.69976751590474	-9.108949498700342	-2.734023323184181	7.924924437909628	1.8296496344335937	-7.45589174642267	4.555823898119044	-1.4764790169015243	0.040621148684237336	2.3792155340351484	-1.5734186494216333
pentanol	-4.105059533473783	6.596051288426706	-4.272740595493295	6.245695102944902	-1.5802375848261412	0.4282425342454865	-2.07205358833734	3.2875596618283867	-2.0968870128651202	1.5928786427315393	-1.5856067126595816
Perfluorooctanoic_acid	1.1622780769032084	-13.60168310727934	-9.819525413598928	13.06547572785334	-16.014229126445837	18.465394588140246	-3.8085280903280148	-10.95325347707996	2.2835636301351436	2.134763655343458	3.5718069931408793
propanol	-5.94354815595593	1.8640870302516417	1.5975814383258449	1.9751665898785473	-1.4786609986819976	-3.315351567282393	1.351872057492734	-2.5567901017863655	-0.9985097215776451	-2.5900179233901612	5.077820175936894
Sorbitol	0.6389230062196968	10.609437353805344	-10.086367284361053	-8.706643857267698	2.7483704704787173	2.7315289431017686	4.416865546524947	-0.7403402122890227	-3.084178591894739	-3.3509930660895155	-5.06925412262724
Tetrahydrofuran	-3.6590520334676144	2.0579628766094578	-4.047810625572443	-5.646048727267019	-3.7270363954126515	0.8973516302454608	-3.6029593706491054	-4.83067601763917	-2.6107347723375143	-5.224874311935576	3.3943462321489983
Tetramethylurea	-2.7230980266401943	-10.722097111607555	0.3118826251004335	-2.9055044929487353	3.8012331475221948	1.8761292412309916	-4.491311605680491	8.842816349888018	3.106429381243938	3.6488744679972993	-2.2522584987364276
Threonine	-1.775738733094038	-10.556501759309015	0.04278257027073546	0.32731843845549713	0.5551433617840208	-3.1414586691233732	3.941352935676423	2.964409804713113	0.06152669879205033	-2.3367923476218775	7.545430119127671
Triethanolamine	-1.2203676479824623	-10.700311418577956	0.35567372895762644	4.6635983832609815	7.32680447273235	2.7784365002203653	0.47751596878927344	2.507502607208624	-7.2751636247617615	-2.5032152476117475	-3.6272766315069185
